epoch,step,test_mse,test_regret,train_loss,val_mse,val_regret
0,2,,,,2322841600.0,0.5912311673164368
0,2,,,3.127366781234741,,
1,5,,,,2322839808.0,0.4191904067993164
1,5,,,1.6109423637390137,,
2,8,,,,2322839296.0,0.1645098179578781
2,8,,,1.5172054767608643,,
3,11,,,,2322840576.0,0.5192984342575073
3,11,,,1.3031855821609497,,
4,14,,,,2322841856.0,0.2577993869781494
4,14,,,1.033186674118042,,
5,17,,,,2322843136.0,0.40341663360595703
5,17,,,0.9502156376838684,,
6,20,,,,2322844160.0,0.6699491143226624
6,20,,,0.8153791427612305,,
7,23,,,,2322844160.0,0.3918594419956207
7,23,,,0.7458263635635376,,
8,26,,,,2322844160.0,0.37331268191337585
8,26,,,0.640051007270813,,
9,29,,,,2322843136.0,0.6022182703018188
9,29,,,0.5953343510627747,,
10,32,,,,2322843136.0,0.24493813514709473
10,32,,,0.5867337584495544,,
11,35,,,,2322843136.0,0.22664447128772736
11,35,,,0.5693652629852295,,
12,38,,,,2322843136.0,0.18918900191783905
12,38,,,0.5268891453742981,,
13,41,,,,2322843392.0,0.29596689343452454
13,41,,,0.5217241644859314,,
14,44,,,,2322843904.0,0.2648359537124634
14,44,,,0.518226146697998,,
15,47,,,,2322843904.0,0.13265681266784668
15,47,,,0.5121026635169983,,
16,50,,,,2322843904.0,0.11298221349716187
16,50,,,0.5016509294509888,,
17,53,,,,2322843904.0,0.052972983568906784
17,53,,,0.498055636882782,,
18,56,,,,2322843904.0,0.0857168436050415
18,56,,,0.4976760745048523,,
19,59,,,,2322843904.0,0.1115608960390091
19,59,,,0.4970102608203888,,
20,62,,,,2322843904.0,0.13972198963165283
20,62,,,0.4960884153842926,,
21,65,,,,2322843904.0,0.20804643630981445
21,65,,,0.4947066009044647,,
22,68,,,,2322843904.0,0.12010572850704193
22,68,,,0.49397870898246765,,
23,71,,,,2322843904.0,0.0873618796467781
23,71,,,0.49367383122444153,,
24,74,,,,2322843904.0,0.0873618796467781
24,74,,,0.4931287169456482,,
25,77,,,,2322843904.0,0.04555165767669678
25,77,,,0.49297937750816345,,
26,80,,,,2322843904.0,0.04555165767669678
26,80,,,0.49278298020362854,,
27,83,,,,2322843904.0,0.04555165767669678
27,83,,,0.49293044209480286,,
28,86,,,,2322843904.0,0.04555165767669678
28,86,,,0.49284908175468445,,
29,89,,,,2322843904.0,0.04555165767669678
29,89,,,0.4927075207233429,,
30,92,,,,2322843904.0,0.04555165767669678
30,92,,,0.49247467517852783,,
31,95,,,,2322843904.0,0.04555165767669678
31,95,,,0.4924025237560272,,
32,98,,,,2322843904.0,0.04555165767669678
32,98,,,0.4923723042011261,,
33,101,,,,2322843904.0,0.04555165767669678
33,101,,,0.4924473166465759,,
34,104,,,,2322843904.0,0.04555165767669678
34,104,,,0.4923568665981293,,
35,107,,,,2322843904.0,0.04555165767669678
35,107,,,0.492365300655365,,
36,110,,,,2322843904.0,0.04555165767669678
36,110,,,0.49232780933380127,,
37,113,,,,2322843904.0,0.0782955139875412
37,113,,,0.4922648072242737,,
38,116,,,,2322843904.0,0.0782955139875412
38,116,,,0.4922276735305786,,
39,119,,,,2322843904.0,0.0782955139875412
39,119,,,0.49224793910980225,,
40,122,,,,2322843904.0,0.0782955139875412
40,122,,,0.4922459125518799,,
41,125,,,,2322843904.0,0.0782955139875412
41,125,,,0.4922543466091156,,
42,128,,,,2322843904.0,0.04555165767669678
42,128,,,0.4922108054161072,,
43,131,,,,2322843904.0,0.04555165767669678
43,131,,,0.49221548438072205,,
44,134,,,,2322843904.0,0.04555165767669678
44,134,,,0.49222055077552795,,
45,137,,,,2322843904.0,0.04555165767669678
45,137,,,0.49221885204315186,,
46,140,,,,2322843904.0,0.04555165767669678
46,140,,,0.4921914339065552,,
47,143,,,,2322843904.0,0.04555165767669678
47,143,,,0.49218496680259705,,
48,146,,,,2322843904.0,0.04555165767669678
48,146,,,0.49219271540641785,,
49,149,,,,2322843904.0,0.04555165767669678
49,149,,,0.49219071865081787,,
50,152,,,,2322843904.0,0.04555165767669678
50,152,,,0.49218428134918213,,
51,155,,,,2322843904.0,0.04555165767669678
51,155,,,0.49218717217445374,,
52,158,,,,2322843904.0,0.04555165767669678
52,158,,,0.49218225479125977,,
53,161,,,,2322843904.0,0.04555165767669678
53,161,,,0.49218085408210754,,
54,164,,,,2322843904.0,0.04555165767669678
54,164,,,0.49217793345451355,,
55,167,,,,2322843904.0,0.04555165767669678
55,167,,,0.4921775460243225,,
56,170,,,,2322843904.0,0.04555165767669678
56,170,,,0.492178350687027,,
57,173,,,,2322843904.0,0.04555165767669678
57,173,,,0.492175430059433,,
58,176,,,,2322843904.0,0.04555165767669678
58,176,,,0.4921751618385315,,
59,179,,,,2322843904.0,0.04555165767669678
59,179,,,0.4921746850013733,,
60,182,,,,2322843904.0,0.04555165767669678
60,182,,,0.4921751320362091,,
61,185,,,,2322843904.0,0.04555165767669678
61,185,,,0.49217453598976135,,
62,188,,,,2322843904.0,0.04555165767669678
62,188,,,0.4921741485595703,,
63,191,,,,2322843904.0,0.04555165767669678
63,191,,,0.4921746253967285,,
64,194,,,,2322843904.0,0.04555165767669678
64,194,,,0.4921741783618927,,
65,197,,,,2322843904.0,0.04555165767669678
65,197,,,0.49217477440834045,,
66,200,,,,2322843904.0,0.04555165767669678
66,200,,,0.4921736419200897,,
67,203,,,,2322843904.0,0.04555165767669678
67,203,,,0.49217361211776733,,
68,206,,,,2322843904.0,0.04555165767669678
68,206,,,0.4921736717224121,,
69,209,,,,2322843904.0,0.04555165767669678
69,209,,,0.49217382073402405,,
70,212,,,,2322843904.0,0.04555165767669678
70,212,,,0.49217352271080017,,
71,215,,,,2322843904.0,0.04555165767669678
71,215,,,0.492173433303833,,
72,218,,,,2322843904.0,0.04555165767669678
72,218,,,0.4921734631061554,,
73,221,,,,2322843904.0,0.04555165767669678
73,221,,,0.492173433303833,,
74,224,,,,2322843904.0,0.04555165767669678
74,224,,,0.49217334389686584,,
75,227,,,,2322843904.0,0.04555165767669678
75,227,,,0.49217334389686584,,
76,230,,,,2322843904.0,0.04555165767669678
76,230,,,0.49217331409454346,,
77,233,,,,2322843904.0,0.04555165767669678
77,233,,,0.49217334389686584,,
78,236,,,,2322843904.0,0.04555165767669678
78,236,,,0.49217334389686584,,
79,239,,,,2322843904.0,0.04555165767669678
79,239,,,0.4921732544898987,,
80,242,,,,2322843904.0,0.04555165767669678
80,242,,,0.4921732544898987,,
81,245,,,,2322843904.0,0.04555165767669678
81,245,,,0.49217331409454346,,
82,248,,,,2322843904.0,0.04555165767669678
82,248,,,0.4921732246875763,,
83,251,,,,2322843904.0,0.04555165767669678
83,251,,,0.4921732246875763,,
84,254,,,,2322843904.0,0.04555165767669678
84,254,,,0.4921732544898987,,
85,257,,,,2322843904.0,0.04555165767669678
85,257,,,0.4921732544898987,,
86,260,,,,2322843904.0,0.04555165767669678
86,260,,,0.4921732544898987,,
87,263,,,,2322843904.0,0.04555165767669678
87,263,,,0.4921731650829315,,
88,266,,,,2322843904.0,0.04555165767669678
88,266,,,0.4921732544898987,,
89,269,,,,2322843904.0,0.04555165767669678
89,269,,,0.4921732246875763,,
90,272,,,,2322843904.0,0.04555165767669678
90,272,,,0.4921731650829315,,
91,275,,,,2322843904.0,0.04555165767669678
91,275,,,0.4921732246875763,,
92,278,,,,2322843904.0,0.04555165767669678
92,278,,,0.4921732246875763,,
93,281,,,,2322843904.0,0.04555165767669678
93,281,,,0.4921731650829315,,
94,284,,,,2322843904.0,0.04555165767669678
94,284,,,0.4921731650829315,,
95,287,,,,2322843904.0,0.04555165767669678
95,287,,,0.4921731650829315,,
96,290,,,,2322843904.0,0.04555165767669678
96,290,,,0.4921731650829315,,
97,293,,,,2322843904.0,0.04555165767669678
97,293,,,0.4921731650829315,,
98,296,,,,2322843904.0,0.04555165767669678
98,296,,,0.4921731650829315,,
99,299,,,,2322843904.0,0.04555165767669678
99,299,,,0.4921731650829315,,
100,302,,,,2322843904.0,0.04555165767669678
100,302,,,0.4921731650829315,,
101,305,,,,2322843904.0,0.04555165767669678
101,305,,,0.4921732246875763,,
102,308,,,,2322843904.0,0.04555165767669678
102,308,,,0.4921731650829315,,
103,311,,,,2322843904.0,0.04555165767669678
103,311,,,0.4921731650829315,,
104,314,,,,2322843904.0,0.04555165767669678
104,314,,,0.4921731650829315,,
105,317,,,,2322843904.0,0.04555165767669678
105,317,,,0.4921731650829315,,
106,320,,,,2322843904.0,0.04555165767669678
106,320,,,0.4921731650829315,,
107,323,,,,2322843904.0,0.04555165767669678
107,323,,,0.4921731650829315,,
108,326,,,,2322843904.0,0.04555165767669678
108,326,,,0.4921731650829315,,
109,329,,,,2322843904.0,0.04555165767669678
109,329,,,0.4921731650829315,,
110,332,,,,2322843904.0,0.04555165767669678
110,332,,,0.4921732246875763,,
111,335,,,,2322843904.0,0.04555165767669678
111,335,,,0.4921731650829315,,
112,338,,,,2322843904.0,0.04555165767669678
112,338,,,0.4921731650829315,,
113,341,,,,2322843904.0,0.04555165767669678
113,341,,,0.4921731650829315,,
114,344,,,,2322843904.0,0.04555165767669678
114,344,,,0.4921731650829315,,
115,347,,,,2322843904.0,0.04555165767669678
115,347,,,0.4921731650829315,,
116,350,,,,2322843904.0,0.04555165767669678
116,350,,,0.4921731650829315,,
117,353,,,,2322843904.0,0.04555165767669678
117,353,,,0.4921732246875763,,
118,356,,,,2322843904.0,0.04555165767669678
118,356,,,0.4921732246875763,,
119,359,,,,2322843904.0,0.04555165767669678
119,359,,,0.4921731650829315,,
120,362,,,,2322843904.0,0.04555165767669678
120,362,,,0.4921731650829315,,
121,365,,,,2322843904.0,0.04555165767669678
121,365,,,0.4921731650829315,,
122,368,,,,2322843904.0,0.04555165767669678
122,368,,,0.4921731650829315,,
123,371,,,,2322843904.0,0.04555165767669678
123,371,,,0.4921731650829315,,
124,374,,,,2322843904.0,0.04555165767669678
124,374,,,0.4921731650829315,,
125,377,,,,2322843904.0,0.04555165767669678
125,377,,,0.4921731650829315,,
126,378,404974592.0,0.1688452661037445,,,
