step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,20.831945419311523,0,125.25419616699219,,,
24,20.69454574584961,0,124.57052612304688,,,
24,,0,,136.7452392578125,,
49,20.405805587768555,1,123.8967056274414,,,
49,,1,,135.97720336914062,,
74,19.895654678344727,2,123.23623657226562,,,
74,,2,,135.209716796875,,
99,19.74138641357422,3,122.57139587402344,,,
99,,3,,134.46080017089844,,
124,19.40241241455078,4,121.92703247070312,,,
124,,4,,133.70555114746094,,
149,18.843666076660156,5,121.26795196533203,,,
149,,5,,132.96353149414062,,
174,17.75708770751953,6,120.62315368652344,,,
174,,6,,132.2218017578125,,
199,17.679481506347656,7,119.98107147216797,,,
199,,7,,131.4833221435547,,
224,17.48041343688965,8,119.34681701660156,,,
224,,8,,130.75106811523438,,
249,17.515012741088867,9,118.70856475830078,,,
249,,9,,130.03192138671875,,
274,17.002979278564453,10,118.08283996582031,,,
274,,10,,129.29881286621094,,
299,16.58550453186035,11,117.44869995117188,,,
299,,11,,128.5825653076172,,
324,15.601397514343262,12,116.82799530029297,,,
324,,12,,127.86802673339844,,
349,15.601397514343262,13,116.20911407470703,,,
349,,13,,127.15865325927734,,
374,15.353341102600098,14,115.5897445678711,,,
374,,14,,126.45246124267578,,
399,15.042713165283203,15,114.97245025634766,,,
399,,15,,125.75386047363281,,
424,14.489156723022461,16,114.36404418945312,,,
424,,16,,125.05117797851562,,
449,14.336844444274902,17,113.75863647460938,,,
449,,17,,124.36552429199219,,
474,13.646222114562988,18,113.15384674072266,,,
474,,18,,123.6712417602539,,
499,13.280033111572266,19,112.55614471435547,,,
499,,19,,122.98904418945312,,
524,13.340907096862793,20,111.95696258544922,,,
524,,20,,122.30677032470703,,
549,13.063603401184082,21,111.37033081054688,,,
549,,21,,121.63223266601562,,
574,12.941869735717773,22,110.7757339477539,,,
574,,22,,120.95587158203125,,
599,12.6783447265625,23,110.19263458251953,,,
599,,23,,120.29048156738281,,
624,12.119168281555176,24,109.6110610961914,,,
624,,24,,119.62401580810547,,
649,11.692953109741211,25,109.03612518310547,,,
649,,25,,118.96224975585938,,
674,11.588919639587402,26,108.44744110107422,,,
674,,26,,118.31752014160156,,
699,11.422650337219238,27,107.87671661376953,,,
699,,27,,117.65592956542969,,
724,11.069128036499023,28,107.31585693359375,,,
724,,28,,117.00487518310547,,
749,10.3782377243042,29,106.74681854248047,,,
749,,29,,116.36286926269531,,
774,10.379608154296875,30,106.18902587890625,,,
774,,30,,115.71976470947266,,
799,10.358999252319336,31,105.62621307373047,,,
799,,31,,115.08949279785156,,
824,10.337119102478027,32,105.06451416015625,,,
824,,32,,114.45193481445312,,
849,10.346378326416016,33,104.51148223876953,,,
849,,33,,113.82785034179688,,
874,10.260272026062012,34,103.96990966796875,,,
874,,34,,113.19567108154297,,
899,10.368025779724121,35,103.4286117553711,,,
899,,35,,112.57482147216797,,
924,10.233299255371094,36,102.87710571289062,,,
924,,36,,111.96574401855469,,
949,10.165345191955566,37,102.33317565917969,,,
949,,37,,111.35059356689453,,
974,10.103301048278809,38,101.79010009765625,,,
974,,38,,110.73526000976562,,
999,10.117532730102539,39,101.26602172851562,,,
999,,39,,110.13179016113281,,
1024,10.0615816116333,40,100.72754669189453,,,
1024,,40,,109.52998352050781,,
1049,10.156699180603027,41,100.19973754882812,,,
1049,,41,,108.9269790649414,,
1074,10.016115188598633,42,99.67615509033203,,,
1074,,42,,108.33102416992188,,
1099,9.760830879211426,43,99.15460968017578,,,
1099,,43,,107.7387466430664,,
1124,9.701416969299316,44,98.63311767578125,,,
1124,,44,,107.15035247802734,,
1149,9.432557106018066,45,98.11630249023438,,,
1149,,45,,106.5636978149414,,
1174,9.44670581817627,46,97.601318359375,,,
1174,,46,,105.98290252685547,,
1199,9.557748794555664,47,97.0892562866211,,,
1199,,47,,105.40458679199219,,
1224,9.557748794555664,48,96.58067321777344,,,
1224,,48,,104.8274154663086,,
1249,9.557748794555664,49,96.07632446289062,,,
1249,,49,,104.2577133178711,,
1274,9.557748794555664,50,95.81961059570312,,,
1274,,50,,103.82459259033203,,
1299,9.557748794555664,51,95.57398223876953,,,
1299,,51,,103.53868103027344,,
1324,9.318534851074219,52,95.32491302490234,,,
1324,,52,,103.25454711914062,,
1349,9.318534851074219,53,95.0732421875,,,
1349,,53,,102.97396850585938,,
1374,9.318534851074219,54,94.82412719726562,,,
1374,,54,,102.69087982177734,,
1399,9.318534851074219,55,94.5737533569336,,,
1399,,55,,102.40971374511719,,
1424,9.318534851074219,56,94.32551574707031,,,
1424,,56,,102.12921142578125,,
