step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,128.76870727539062,17.890649795532227,0,,,
24,128.6470184326172,16.156824111938477,0,,,
24,,,0,1389.9029541015625,,
49,128.52194213867188,15.534716606140137,1,,,
49,,,1,1389.98388671875,,
74,128.40492248535156,15.088757514953613,2,,,
74,,,2,1389.68115234375,,
99,128.2899169921875,14.28332233428955,3,,,
99,,,3,1387.7784423828125,,
124,128.18023681640625,12.408280372619629,4,,,
124,,,4,1386.02294921875,,
149,128.0751190185547,12.17361831665039,5,,,
149,,,5,1384.646240234375,,
174,127.96773529052734,11.48925495147705,6,,,
174,,,6,1380.4532470703125,,
199,127.8635482788086,10.823997497558594,7,,,
199,,,7,1378.339111328125,,
224,127.7666015625,9.863269805908203,8,,,
224,,,8,1375.32958984375,,
249,127.66809844970703,9.239263534545898,9,,,
249,,,9,1370.5931396484375,,
274,127.57644653320312,8.716036796569824,10,,,
274,,,10,1366.35400390625,,
299,127.48921966552734,8.486652374267578,11,,,
299,,,11,1361.3968505859375,,
324,127.40377807617188,8.16322135925293,12,,,
324,,,12,1355.381591796875,,
349,127.31871795654297,7.644814491271973,13,,,
349,,,13,1350.2637939453125,,
374,127.24198150634766,7.602510929107666,14,,,
374,,,14,1343.486083984375,,
399,127.16280364990234,7.114406108856201,15,,,
399,,,15,1335.592529296875,,
424,127.08796691894531,6.751788139343262,16,,,
424,,,16,1327.1824951171875,,
449,127.01612091064453,6.686621189117432,17,,,
449,,,17,1316.143310546875,,
474,126.9505386352539,6.722505569458008,18,,,
474,,,18,1304.543212890625,,
499,126.8867416381836,7.013700485229492,19,,,
499,,,19,1292.0947265625,,
524,126.8242416381836,6.740662097930908,20,,,
524,,,20,1280.910888671875,,
549,126.76229858398438,6.721226215362549,21,,,
549,,,21,1269.657958984375,,
574,126.73448944091797,6.760554790496826,22,,,
574,,,22,1261.667236328125,,
599,126.7069320678711,6.760554790496826,23,,,
599,,,23,1256.505615234375,,
624,126.67916870117188,6.7386980056762695,24,,,
624,,,24,1253.28466796875,,
649,126.65203857421875,6.7386980056762695,25,,,
649,,,25,1246.1868896484375,,
674,126.63856506347656,6.7386980056762695,26,,,
674,,,26,1243.25048828125,,
699,126.62528228759766,6.7386980056762695,27,,,
699,,,27,1239.816162109375,,
700,,,28,,128.61907958984375,8.246838569641113
