step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,147.76834106445312,17.922649383544922,0,,,
24,147.68341064453125,16.297548294067383,0,,,
24,,,0,1254.344482421875,,
49,147.59182739257812,15.817956924438477,1,,,
49,,,1,1255.1214599609375,,
74,147.49737548828125,14.780412673950195,2,,,
74,,,2,1253.64794921875,,
99,147.4023895263672,13.864995002746582,3,,,
99,,,3,1253.1507568359375,,
124,147.314697265625,13.51363754272461,4,,,
124,,,4,1253.1412353515625,,
149,147.2300262451172,13.30410385131836,5,,,
149,,,5,1251.19189453125,,
174,147.14634704589844,13.233490943908691,6,,,
174,,,6,1247.3907470703125,,
199,147.0611572265625,12.830709457397461,7,,,
199,,,7,1244.0321044921875,,
224,146.98170471191406,11.936795234680176,8,,,
224,,,8,1239.84814453125,,
249,146.90345764160156,11.1470365524292,9,,,
249,,,9,1237.7861328125,,
274,146.82772827148438,10.788806915283203,10,,,
274,,,10,1235.3160400390625,,
299,146.75271606445312,10.391204833984375,11,,,
299,,,11,1231.9166259765625,,
324,146.68052673339844,10.248431205749512,12,,,
324,,,12,1228.2646484375,,
349,146.60833740234375,9.682263374328613,13,,,
349,,,13,1223.1588134765625,,
374,146.5374755859375,9.529053688049316,14,,,
374,,,14,1218.2847900390625,,
399,146.47242736816406,9.536619186401367,15,,,
399,,,15,1213.2537841796875,,
424,146.40203857421875,9.342637062072754,16,,,
424,,,16,1209.6876220703125,,
449,146.33828735351562,8.9577054977417,17,,,
449,,,17,1204.6307373046875,,
474,146.27471923828125,8.853405952453613,18,,,
474,,,18,1196.38818359375,,
499,146.2143096923828,8.861287117004395,19,,,
499,,,19,1191.56884765625,,
524,146.15420532226562,8.601959228515625,20,,,
524,,,20,1187.79443359375,,
549,146.0957489013672,8.496766090393066,21,,,
549,,,21,1181.246826171875,,
574,146.04254150390625,8.081890106201172,22,,,
574,,,22,1171.7735595703125,,
599,145.9925537109375,8.117684364318848,23,,,
599,,,23,1164.08447265625,,
624,145.9392852783203,8.000456809997559,24,,,
624,,,24,1159.5244140625,,
649,145.89039611816406,7.941851615905762,25,,,
649,,,25,1151.7646484375,,
674,145.84559631347656,7.941851615905762,26,,,
674,,,26,1144.80712890625,,
699,145.7985382080078,8.019094467163086,27,,,
699,,,27,1137.661376953125,,
724,145.7564697265625,8.013784408569336,28,,,
724,,,28,1130.420166015625,,
749,145.7186279296875,8.105274200439453,29,,,
749,,,29,1123.260986328125,,
774,145.6992950439453,8.130247116088867,30,,,
774,,,30,1118.0125732421875,,
799,145.6800537109375,8.130435943603516,31,,,
799,,,31,1114.0498046875,,
824,145.662109375,8.215195655822754,32,,,
824,,,32,1110.79541015625,,
849,145.64443969726562,8.167489051818848,33,,,
849,,,33,1108.61669921875,,
874,145.63551330566406,8.167489051818848,34,,,
874,,,34,1104.706298828125,,
899,145.62753295898438,8.193681716918945,35,,,
899,,,35,1100.89990234375,,
900,,,36,,133.1618194580078,6.984133243560791
