step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,151.4481658935547,19.956592559814453,0,,,
24,150.60891723632812,19.134801864624023,0,,,
24,,,0,137.41558837890625,,
49,149.78045654296875,18.591339111328125,1,,,
49,,,1,136.65765380859375,,
74,148.9337158203125,18.64988899230957,2,,,
74,,,2,135.9130401611328,,
99,148.11399841308594,18.16290855407715,3,,,
99,,,3,135.1617431640625,,
124,147.2850341796875,17.282445907592773,4,,,
124,,,4,134.4184112548828,,
149,146.4575653076172,17.134523391723633,5,,,
149,,,5,133.67591857910156,,
174,145.64732360839844,16.423053741455078,6,,,
174,,,6,132.93984985351562,,
199,144.821533203125,16.17327308654785,7,,,
199,,,7,132.21044921875,,
224,144.0122528076172,15.818370819091797,8,,,
224,,,8,131.4839630126953,,
249,143.22610473632812,15.272132873535156,9,,,
249,,,9,130.75660705566406,,
274,142.42550659179688,15.119668960571289,10,,,
274,,,10,130.04354858398438,,
299,141.6266632080078,15.136484146118164,11,,,
299,,,11,129.32827758789062,,
324,140.85142517089844,14.873592376708984,12,,,
324,,,12,128.61717224121094,,
349,140.0792999267578,14.54258918762207,13,,,
349,,,13,127.911376953125,,
374,139.28033447265625,14.190315246582031,14,,,
374,,,14,127.22027587890625,,
399,138.51588439941406,13.67921257019043,15,,,
399,,,15,126.51653289794922,,
424,137.74147033691406,13.628493309020996,16,,,
424,,,16,125.83538055419922,,
449,136.99334716796875,13.16650104522705,17,,,
449,,,17,125.14117431640625,,
474,136.24168395996094,12.926261901855469,18,,,
474,,,18,124.46148681640625,,
499,135.47543334960938,12.93313980102539,19,,,
499,,,19,123.79016876220703,,
524,134.72222900390625,12.742905616760254,20,,,
524,,,20,123.11376190185547,,
549,133.9827880859375,12.757782936096191,21,,,
549,,,21,122.44136810302734,,
574,133.24191284179688,11.9653959274292,22,,,
574,,,22,121.78065490722656,,
599,132.51028442382812,11.895807266235352,23,,,
599,,,23,121.1172866821289,,
624,131.76788330078125,11.451494216918945,24,,,
624,,,24,120.46476745605469,,
649,131.03973388671875,11.081656455993652,25,,,
649,,,25,119.8069076538086,,
674,130.32493591308594,10.998967170715332,26,,,
674,,,26,119.15766906738281,,
699,129.60438537597656,10.410346984863281,27,,,
699,,,27,118.51338958740234,,
724,128.88429260253906,9.974987983703613,28,,,
724,,,28,117.87493896484375,,
749,128.19992065429688,10.015311241149902,29,,,
749,,,29,117.23171997070312,,
774,127.48521423339844,9.994007110595703,30,,,
774,,,30,116.60040283203125,,
799,126.76188659667969,10.052606582641602,31,,,
799,,,31,115.97486114501953,,
824,126.07546997070312,9.913588523864746,32,,,
824,,,32,115.34187316894531,,
849,125.3635482788086,9.738231658935547,33,,,
849,,,33,114.72328186035156,,
874,124.69169616699219,9.85513687133789,34,,,
874,,,34,114.09565734863281,,
899,124.01248168945312,9.834753036499023,35,,,
899,,,35,113.48406982421875,,
924,123.3148422241211,9.634385108947754,36,,,
924,,,36,112.87788391113281,,
949,122.64286041259766,9.48122501373291,37,,,
949,,,37,112.26306915283203,,
974,121.9545669555664,9.46365737915039,38,,,
974,,,38,111.66395568847656,,
999,121.30001831054688,9.518586158752441,39,,,
999,,,39,111.05705261230469,,
1024,120.6507339477539,9.572393417358398,40,,,
1024,,,40,110.45877075195312,,
1049,119.96438598632812,9.572393417358398,41,,,
1049,,,41,109.87165069580078,,
1074,119.31611633300781,9.59596061706543,42,,,
1074,,,42,109.26998138427734,,
1099,118.98894500732422,9.6464262008667,43,,,
1099,,,43,108.82987976074219,,
1124,118.65042877197266,9.236468315124512,44,,,
1124,,,44,108.53844451904297,,
1149,118.32672119140625,9.178461074829102,45,,,
1149,,,45,108.24353790283203,,
1174,118.00482177734375,9.178461074829102,46,,,
1174,,,46,107.94985961914062,,
1199,117.67362213134766,9.178461074829102,47,,,
1199,,,47,107.66397094726562,,
1224,117.35440063476562,9.178461074829102,48,,,
1224,,,48,107.36819458007812,,
1249,117.02727508544922,8.99590015411377,49,,,
1249,,,49,107.0799789428711,,
1274,116.70145416259766,8.696589469909668,50,,,
1274,,,50,106.79115295410156,,
1299,116.38829803466797,8.683180809020996,51,,,
1299,,,51,106.5004653930664,,
1324,116.05572509765625,8.597644805908203,52,,,
1324,,,52,106.21490478515625,,
1349,115.73377227783203,8.597644805908203,53,,,
1349,,,53,105.92564392089844,,
1374,115.4193344116211,8.539508819580078,54,,,
1374,,,54,105.63642883300781,,
1399,115.08865356445312,8.559979438781738,55,,,
1399,,,55,105.3550796508789,,
1424,114.7710952758789,8.566864013671875,56,,,
1424,,,56,105.06580352783203,,
1449,114.45809936523438,8.566864013671875,57,,,
1449,,,57,104.77999877929688,,
1474,114.14690399169922,8.566864013671875,58,,,
1474,,,58,104.49488067626953,,
1499,113.98284149169922,8.360013008117676,59,,,
1499,,,59,104.28141784667969,,
1524,113.82070922851562,8.329242706298828,60,,,
1524,,,60,104.13970947265625,,
1549,113.6673355102539,8.255870819091797,61,,,
1549,,,61,103.9969253540039,,
1574,113.5083999633789,8.255870819091797,62,,,
1574,,,62,103.85543060302734,,
1599,113.34994506835938,8.255870819091797,63,,,
1599,,,63,103.7134017944336,,
1624,113.18986511230469,8.255870819091797,64,,,
1624,,,64,103.57264709472656,,
1649,113.03093719482422,8.255870819091797,65,,,
1649,,,65,103.43086242675781,,
1674,112.9529037475586,8.255870819091797,66,,,
1674,,,66,103.32184600830078,,
1699,112.87406921386719,8.255870819091797,67,,,
1699,,,67,103.25167083740234,,
1724,112.79419708251953,8.255870819091797,68,,,
1724,,,68,103.18077850341797,,
1749,112.71443176269531,8.255870819091797,69,,,
1749,,,69,103.1105728149414,,
1774,112.67431640625,8.255870819091797,70,,,
1774,,,70,103.05558776855469,,
1799,112.63505554199219,8.255870819091797,71,,,
1799,,,71,103.02035522460938,,
1800,,,72,,95.8678207397461,9.278589248657227
