epoch,step,test_mse,test_regret,train_loss,val_mse,val_regret
0,2,,,,3417820160.0,0.5050488710403442
0,2,,,44.18472671508789,,
1,5,,,,3417817856.0,0.20373375713825226
1,5,,,35.568626403808594,,
2,8,,,,3417817088.0,0.20242059230804443
2,8,,,34.428585052490234,,
3,11,,,,3417815552.0,0.2675420045852661
3,11,,,33.83555603027344,,
4,14,,,,3417814016.0,0.4535042643547058
4,14,,,33.57030487060547,,
5,17,,,,3417812480.0,0.34316664934158325
5,17,,,33.18141174316406,,
6,20,,,,3417811712.0,0.33660340309143066
6,20,,,33.065040588378906,,
7,23,,,,3417811968.0,0.33660340309143066
7,23,,,32.85381317138672,,
8,26,,,,3417812736.0,0.33660340309143066
8,26,,,32.71308517456055,,
9,29,,,,3417812992.0,0.34316664934158325
9,29,,,32.54396438598633,,
10,32,,,,3417814272.0,0.15720432996749878
10,32,,,32.285404205322266,,
11,35,,,,3417815808.0,0.15720432996749878
11,35,,,32.21969985961914,,
12,38,,,,3417816320.0,0.18329143524169922
12,38,,,32.24184036254883,,
13,41,,,,3417816832.0,0.15064109861850739
13,41,,,32.18592071533203,,
14,44,,,,3417817344.0,0.3579018712043762
14,44,,,32.16514205932617,,
15,47,,,,3417817856.0,0.3839889466762543
15,47,,,32.14995193481445,,
16,50,,,,3417817856.0,0.3626905083656311
16,50,,,32.11284637451172,,
17,53,,,,3417817856.0,0.17672820389270782
17,53,,,32.124732971191406,,
18,56,,,,3417817856.0,0.17672820389270782
18,56,,,32.11675262451172,,
19,59,,,,3417817088.0,0.15064109861850739
19,59,,,32.08169937133789,,
20,62,,,,3417817088.0,0.34316664934158325
20,62,,,32.055076599121094,,
21,65,,,,3417817088.0,0.34316664934158325
21,65,,,32.04899597167969,,
22,68,,,,3417816832.0,0.34316664934158325
22,68,,,32.047245025634766,,
23,71,,,,3417816832.0,0.34316664934158325
23,71,,,32.05781936645508,,
24,74,,,,3417816832.0,0.34316664934158325
24,74,,,32.037635803222656,,
25,77,,,,3417816832.0,0.34316664934158325
25,77,,,32.038211822509766,,
26,80,,,,3417816832.0,0.34316664934158325
26,80,,,32.020263671875,,
27,83,,,,3417816832.0,0.34316664934158325
27,83,,,32.01494216918945,,
28,86,,,,3417816832.0,0.33660340309143066
28,86,,,32.01530075073242,,
29,89,,,,3417816832.0,0.33660340309143066
29,89,,,32.013275146484375,,
30,92,,,,3417816832.0,0.33660340309143066
30,92,,,32.00516128540039,,
31,95,,,,3417816832.0,0.33660340309143066
31,95,,,32.00775146484375,,
32,98,,,,3417816832.0,0.33660340309143066
32,98,,,32.00611877441406,,
33,101,,,,3417816832.0,0.33660340309143066
33,101,,,32.005367279052734,,
34,104,,,,3417816832.0,0.33660340309143066
34,104,,,32.002464294433594,,
35,107,,,,3417816832.0,0.33660340309143066
35,107,,,32.0013313293457,,
36,110,,,,3417816832.0,0.33660340309143066
36,110,,,32.00248336791992,,
37,113,,,,3417816832.0,0.33660340309143066
37,113,,,32.00139617919922,,
38,116,,,,3417816832.0,0.33660340309143066
38,116,,,32.00004196166992,,
39,119,,,,3417816832.0,0.33660340309143066
39,119,,,32.00002670288086,,
40,122,,,,3417816832.0,0.33660340309143066
40,122,,,32.0006103515625,,
41,125,,,,3417816832.0,0.33660340309143066
41,125,,,31.99936294555664,,
42,128,,,,3417816832.0,0.33660340309143066
42,128,,,31.999753952026367,,
43,131,,,,3417816832.0,0.33660340309143066
43,131,,,31.9995174407959,,
44,134,,,,3417816832.0,0.33660340309143066
44,134,,,31.99935531616211,,
45,137,,,,3417816832.0,0.33660340309143066
45,137,,,31.99938201904297,,
46,140,,,,3417816832.0,0.33660340309143066
46,140,,,31.998735427856445,,
47,143,,,,3417816832.0,0.33660340309143066
47,143,,,31.998735427856445,,
48,146,,,,3417816832.0,0.33660340309143066
48,146,,,31.998659133911133,,
49,149,,,,3417816832.0,0.33660340309143066
49,149,,,31.998729705810547,,
50,152,,,,3417816832.0,0.33660340309143066
50,152,,,31.998580932617188,,
51,155,,,,3417816832.0,0.33660340309143066
51,155,,,31.998600006103516,,
52,158,,,,3417816832.0,0.33660340309143066
52,158,,,31.998533248901367,,
53,161,,,,3417816832.0,0.33660340309143066
53,161,,,31.998533248901367,,
54,164,,,,3417816832.0,0.33660340309143066
54,164,,,31.9984073638916,,
55,167,,,,3417816832.0,0.33660340309143066
55,167,,,31.998380661010742,,
56,170,,,,3417816832.0,0.33660340309143066
56,170,,,31.9984130859375,,
57,173,,,,3417816832.0,0.33660340309143066
57,173,,,31.9984073638916,,
58,176,,,,3417816832.0,0.33660340309143066
58,176,,,31.99834442138672,,
59,179,,,,3417816832.0,0.33660340309143066
59,179,,,31.998367309570312,,
60,182,,,,3417816832.0,0.33660340309143066
60,182,,,31.998336791992188,,
61,185,,,,3417816832.0,0.33660340309143066
61,185,,,31.998350143432617,,
62,188,,,,3417816832.0,0.33660340309143066
62,188,,,31.998323440551758,,
63,191,,,,3417816832.0,0.33660340309143066
63,191,,,31.99832534790039,,
64,194,,,,3417816832.0,0.33660340309143066
64,194,,,31.998323440551758,,
65,197,,,,3417816832.0,0.33660340309143066
65,197,,,31.998329162597656,,
66,200,,,,3417816832.0,0.33660340309143066
66,200,,,31.99831199645996,,
67,203,,,,3417816832.0,0.33660340309143066
67,203,,,31.998310089111328,,
68,206,,,,3417816832.0,0.33660340309143066
68,206,,,31.99831199645996,,
69,209,,,,3417816832.0,0.33660340309143066
69,209,,,31.998321533203125,,
70,212,,,,3417816832.0,0.33660340309143066
70,212,,,31.998302459716797,,
71,215,,,,3417816832.0,0.33660340309143066
71,215,,,31.99830436706543,,
72,218,,,,3417816832.0,0.33660340309143066
72,218,,,31.998308181762695,,
73,221,,,,3417816832.0,0.33660340309143066
73,221,,,31.998308181762695,,
74,224,,,,3417816832.0,0.33660340309143066
74,224,,,31.998302459716797,,
75,227,,,,3417816832.0,0.33660340309143066
75,227,,,31.99830436706543,,
76,230,,,,3417816832.0,0.33660340309143066
76,230,,,31.99830436706543,,
77,233,,,,3417816832.0,0.33660340309143066
77,233,,,31.998302459716797,,
78,236,,,,3417816832.0,0.33660340309143066
78,236,,,31.99829864501953,,
79,239,,,,3417816832.0,0.33660340309143066
79,239,,,31.99829864501953,,
80,242,,,,3417816832.0,0.33660340309143066
80,242,,,31.99829864501953,,
81,245,,,,3417816832.0,0.33660340309143066
81,245,,,31.99829864501953,,
82,248,,,,3417816832.0,0.33660340309143066
82,248,,,31.9982967376709,,
83,251,,,,3417816832.0,0.33660340309143066
83,251,,,31.998302459716797,,
84,254,,,,3417816832.0,0.33660340309143066
84,254,,,31.99829864501953,,
85,257,,,,3417816832.0,0.33660340309143066
85,257,,,31.9982967376709,,
86,260,,,,3417816832.0,0.33660340309143066
86,260,,,31.998302459716797,,
87,263,,,,3417816832.0,0.33660340309143066
