epoch,step,test_mse,test_regret,train_loss,val_mse,val_regret
0,2,,,,8876020736.0,0.5865191221237183
0,2,,,6.020316123962402,,
1,5,,,,8876002304.0,0.1620083749294281
1,5,,,5.058701038360596,,
2,8,,,,8875994112.0,0.18253299593925476
2,8,,,4.976578712463379,,
3,11,,,,8875986944.0,0.11895779520273209
3,11,,,4.953546047210693,,
4,14,,,,8875984896.0,0.11895779520273209
4,14,,,4.950091361999512,,
5,17,,,,8875986944.0,0.12173722684383392
5,17,,,4.875629425048828,,
6,20,,,,8875992064.0,0.1984580010175705
6,20,,,4.845559120178223,,
7,23,,,,8875998208.0,0.2376224547624588
7,23,,,4.8260416984558105,,
8,26,,,,8876001280.0,0.21944788098335266
8,26,,,4.767635822296143,,
9,29,,,,8876002304.0,0.21944788098335266
9,29,,,4.749122619628906,,
10,32,,,,8876003328.0,0.1572929173707962
10,32,,,4.7481369972229,,
11,35,,,,8876005376.0,0.1427271068096161
11,35,,,4.743311882019043,,
12,38,,,,8876006400.0,0.12173722684383392
12,38,,,4.741389751434326,,
13,41,,,,8876005376.0,0.12173722684383392
13,41,,,4.738842964172363,,
14,44,,,,8876004352.0,0.12173722684383392
14,44,,,4.737712860107422,,
15,47,,,,8876004352.0,0.12173722684383392
15,47,,,4.735430717468262,,
16,50,,,,8876004352.0,0.12173722684383392
16,50,,,4.734078407287598,,
17,53,,,,8876004352.0,0.12173722684383392
17,53,,,4.732814311981201,,
18,56,,,,8876003328.0,0.12173722684383392
18,56,,,4.733920097351074,,
19,59,,,,8876003328.0,0.12173722684383392
19,59,,,4.73199987411499,,
20,62,,,,8876003328.0,0.12173722684383392
20,62,,,4.7306976318359375,,
21,65,,,,8876003328.0,0.12173722684383392
21,65,,,4.730826377868652,,
22,68,,,,8876003328.0,0.12173722684383392
22,68,,,4.731024265289307,,
23,71,,,,8876003328.0,0.12173722684383392
23,71,,,4.729973316192627,,
24,74,,,,8876003328.0,0.12173722684383392
24,74,,,4.729571342468262,,
25,77,,,,8876003328.0,0.12173722684383392
25,77,,,4.729485034942627,,
26,80,,,,8876003328.0,0.12173722684383392
26,80,,,4.729508399963379,,
27,83,,,,8876003328.0,0.12173722684383392
27,83,,,4.729409694671631,,
28,86,,,,8876003328.0,0.12173722684383392
28,86,,,4.729228496551514,,
29,89,,,,8876002304.0,0.12173722684383392
29,89,,,4.729183197021484,,
30,92,,,,8876002304.0,0.12173722684383392
30,92,,,4.729158878326416,,
31,95,,,,8876002304.0,0.12173722684383392
31,95,,,4.7292890548706055,,
32,98,,,,8876002304.0,0.12173722684383392
32,98,,,4.7290520668029785,,
33,101,,,,8876002304.0,0.12173722684383392
33,101,,,4.729097366333008,,
34,104,,,,8876002304.0,0.12173722684383392
34,104,,,4.729069709777832,,
35,107,,,,8876003328.0,0.12173722684383392
35,107,,,4.729140281677246,,
36,110,,,,8876003328.0,0.12173722684383392
36,110,,,4.729001045227051,,
37,113,,,,8876003328.0,0.12173722684383392
37,113,,,4.728987693786621,,
38,116,,,,8876003328.0,0.12173722684383392
38,116,,,4.7289814949035645,,
39,119,,,,8876003328.0,0.12173722684383392
39,119,,,4.729006290435791,,
40,122,,,,8876003328.0,0.12173722684383392
40,122,,,4.728957653045654,,
41,125,,,,8876003328.0,0.12173722684383392
41,125,,,4.7289628982543945,,
42,128,,,,8876003328.0,0.12173722684383392
42,128,,,4.728968620300293,,
43,131,,,,8876003328.0,0.12173722684383392
43,131,,,4.728971004486084,,
44,134,,,,8876003328.0,0.12173722684383392
44,134,,,4.7289509773254395,,
45,137,,,,8876003328.0,0.12173722684383392
45,137,,,4.7289557456970215,,
46,140,,,,8876003328.0,0.12173722684383392
46,140,,,4.728947162628174,,
47,143,,,,8876003328.0,0.12173722684383392
47,143,,,4.728954792022705,,
48,146,,,,8876003328.0,0.12173722684383392
48,146,,,4.728944778442383,,
49,149,,,,8876003328.0,0.12173722684383392
49,149,,,4.728945732116699,,
50,152,,,,8876003328.0,0.12173722684383392
50,152,,,4.72894287109375,,
51,155,,,,8876003328.0,0.12173722684383392
51,155,,,4.728942394256592,,
52,158,,,,8876003328.0,0.12173722684383392
52,158,,,4.728940010070801,,
53,161,,,,8876003328.0,0.12173722684383392
53,161,,,4.728940963745117,,
54,164,,,,8876003328.0,0.12173722684383392
54,164,,,4.728939533233643,,
55,167,,,,8876003328.0,0.12173722684383392
55,167,,,4.728939533233643,,
56,170,,,,8876003328.0,0.12173722684383392
56,170,,,4.72893762588501,,
57,173,,,,8876003328.0,0.12173722684383392
57,173,,,4.72893762588501,,
58,176,,,,8876003328.0,0.12173722684383392
58,176,,,4.72893762588501,,
59,179,,,,8876003328.0,0.12173722684383392
59,179,,,4.72893762588501,,
60,182,,,,8876003328.0,0.12173722684383392
60,182,,,4.728936195373535,,
61,185,,,,8876003328.0,0.12173722684383392
61,185,,,4.728936195373535,,
62,188,,,,8876003328.0,0.12173722684383392
62,188,,,4.728936195373535,,
63,191,,,,8876003328.0,0.12173722684383392
63,191,,,4.728936195373535,,
64,194,,,,8876003328.0,0.12173722684383392
64,194,,,4.728935718536377,,
65,197,,,,8876003328.0,0.12173722684383392
65,197,,,4.728935718536377,,
66,200,,,,8876003328.0,0.12173722684383392
66,200,,,4.728936195373535,,
67,203,,,,8876003328.0,0.12173722684383392
67,203,,,4.728935718536377,,
68,206,,,,8876003328.0,0.12173722684383392
68,206,,,4.728935241699219,,
69,209,,,,8876003328.0,0.12173722684383392
69,209,,,4.728935241699219,,
70,212,,,,8876003328.0,0.12173722684383392
70,212,,,4.728935241699219,,
71,215,,,,8876003328.0,0.12173722684383392
71,215,,,4.728935241699219,,
72,218,,,,8876003328.0,0.12173722684383392
72,218,,,4.728935241699219,,
73,221,,,,8876003328.0,0.12173722684383392
73,221,,,4.728935241699219,,
74,224,,,,8876003328.0,0.12173722684383392
74,224,,,4.728935718536377,,
75,227,,,,8876003328.0,0.12173722684383392
75,227,,,4.728935241699219,,
76,230,,,,8876003328.0,0.12173722684383392
76,230,,,4.728935241699219,,
77,233,,,,8876003328.0,0.12173722684383392
77,233,,,4.728935241699219,,
78,236,,,,8876003328.0,0.12173722684383392
78,236,,,4.728935241699219,,
79,239,,,,8876003328.0,0.12173722684383392
79,239,,,4.728935241699219,,
80,242,,,,8876003328.0,0.12173722684383392
80,242,,,4.728935241699219,,
81,245,,,,8876003328.0,0.12173722684383392
81,245,,,4.728935241699219,,
82,248,,,,8876003328.0,0.12173722684383392
82,248,,,4.728935241699219,,
83,251,,,,8876003328.0,0.12173722684383392
83,251,,,4.728935241699219,,
84,254,,,,8876003328.0,0.12173722684383392
84,254,,,4.728935241699219,,
85,257,,,,8876003328.0,0.12173722684383392
85,257,,,4.728935241699219,,
86,260,,,,8876003328.0,0.12173722684383392
86,260,,,4.7289347648620605,,
87,263,,,,8876003328.0,0.12173722684383392
87,263,,,4.728935241699219,,
88,266,,,,8876003328.0,0.12173722684383392
88,266,,,4.728935241699219,,
89,269,,,,8876003328.0,0.12173722684383392
89,269,,,4.728935241699219,,
90,272,,,,8876003328.0,0.12173722684383392
