step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,19.956592559814453,0,151.4481658935547,,,
24,19.134801864624023,0,150.60891723632812,,,
24,,0,,137.41558837890625,,
49,18.591339111328125,1,149.78045654296875,,,
49,,1,,136.65765380859375,,
74,18.64988899230957,2,148.9337158203125,,,
74,,2,,135.9130401611328,,
99,18.16290855407715,3,148.11399841308594,,,
99,,3,,135.1617431640625,,
124,17.282445907592773,4,147.2850341796875,,,
124,,4,,134.4184112548828,,
149,17.134523391723633,5,146.4575653076172,,,
149,,5,,133.67591857910156,,
174,16.423053741455078,6,145.64732360839844,,,
174,,6,,132.93984985351562,,
199,16.17327308654785,7,144.821533203125,,,
199,,7,,132.21044921875,,
224,15.818370819091797,8,144.0122528076172,,,
224,,8,,131.4839630126953,,
249,15.272132873535156,9,143.22610473632812,,,
249,,9,,130.75660705566406,,
274,15.119668960571289,10,142.42550659179688,,,
274,,10,,130.04354858398438,,
299,15.136484146118164,11,141.6266632080078,,,
299,,11,,129.32827758789062,,
324,14.873592376708984,12,140.85142517089844,,,
324,,12,,128.61717224121094,,
349,14.54258918762207,13,140.0792999267578,,,
349,,13,,127.911376953125,,
374,14.190315246582031,14,139.28033447265625,,,
374,,14,,127.22027587890625,,
399,13.67921257019043,15,138.51588439941406,,,
399,,15,,126.51653289794922,,
424,13.628493309020996,16,137.74147033691406,,,
424,,16,,125.83538055419922,,
449,13.16650104522705,17,136.99334716796875,,,
449,,17,,125.14117431640625,,
474,12.926261901855469,18,136.24168395996094,,,
474,,18,,124.46148681640625,,
499,12.93313980102539,19,135.47543334960938,,,
499,,19,,123.79016876220703,,
524,12.742905616760254,20,134.72222900390625,,,
524,,20,,123.11376190185547,,
549,12.757782936096191,21,133.9827880859375,,,
549,,21,,122.44136810302734,,
574,11.9653959274292,22,133.24191284179688,,,
574,,22,,121.78065490722656,,
599,11.895807266235352,23,132.51028442382812,,,
599,,23,,121.1172866821289,,
624,11.451494216918945,24,131.76788330078125,,,
624,,24,,120.46476745605469,,
649,11.081656455993652,25,131.03973388671875,,,
649,,25,,119.8069076538086,,
674,10.998967170715332,26,130.32493591308594,,,
674,,26,,119.15766906738281,,
699,10.410346984863281,27,129.60438537597656,,,
699,,27,,118.51338958740234,,
724,9.974987983703613,28,128.88429260253906,,,
724,,28,,117.87493896484375,,
749,10.015311241149902,29,128.19992065429688,,,
749,,29,,117.23171997070312,,
774,9.994007110595703,30,127.48521423339844,,,
774,,30,,116.60040283203125,,
