step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,145.14134216308594,23.1337890625,0,,,
24,145.01992797851562,21.010709762573242,0,,,
24,,,0,1317.7601318359375,,
49,144.90318298339844,19.570838928222656,1,,,
49,,,1,1318.04931640625,,
74,144.79901123046875,18.150714874267578,2,,,
74,,,2,1318.7222900390625,,
99,144.6970672607422,16.892812728881836,3,,,
99,,,3,1317.82373046875,,
124,144.59698486328125,16.23984146118164,4,,,
124,,,4,1316.7103271484375,,
149,144.49798583984375,14.478989601135254,5,,,
149,,,5,1313.8851318359375,,
174,144.40357971191406,12.281150817871094,6,,,
174,,,6,1311.98828125,,
199,144.31146240234375,11.373990058898926,7,,,
199,,,7,1307.5430908203125,,
224,144.2212371826172,10.789725303649902,8,,,
224,,,8,1305.323486328125,,
249,144.13116455078125,10.752554893493652,9,,,
249,,,9,1300.749755859375,,
274,144.04257202148438,9.891129493713379,10,,,
274,,,10,1296.6461181640625,,
299,143.96112060546875,9.844594955444336,11,,,
299,,,11,1289.8701171875,,
324,143.88217163085938,9.668407440185547,12,,,
324,,,12,1286.81396484375,,
349,143.80136108398438,9.29085922241211,13,,,
349,,,13,1279.484375,,
374,143.72616577148438,9.02578353881836,14,,,
374,,,14,1272.807373046875,,
399,143.65399169921875,8.328413963317871,15,,,
399,,,15,1266.1463623046875,,
424,143.5855712890625,8.0821533203125,16,,,
424,,,16,1256.059814453125,,
449,143.5167236328125,7.671328067779541,17,,,
449,,,17,1249.716064453125,,
474,143.4533233642578,7.319761753082275,18,,,
474,,,18,1241.48388671875,,
499,143.3928680419922,7.187042713165283,19,,,
499,,,19,1231.7705078125,,
524,143.32989501953125,7.277291774749756,20,,,
524,,,20,1224.9908447265625,,
549,143.2766571044922,7.1299967765808105,21,,,
549,,,21,1215.935546875,,
574,143.21717834472656,7.124936580657959,22,,,
574,,,22,1209.5562744140625,,
599,143.16534423828125,7.006380081176758,23,,,
599,,,23,1200.515625,,
624,143.11610412597656,6.942376613616943,24,,,
624,,,24,1189.7498779296875,,
649,143.06398010253906,6.853899002075195,25,,,
649,,,25,1184.5589599609375,,
674,143.02017211914062,6.708558559417725,26,,,
674,,,26,1176.49267578125,,
699,142.97532653808594,6.823525905609131,27,,,
699,,,27,1169.56884765625,,
724,142.931884765625,6.786240100860596,28,,,
724,,,28,1159.0858154296875,,
749,142.89093017578125,6.76976203918457,29,,,
749,,,29,1150.7078857421875,,
774,142.8513641357422,6.76976203918457,30,,,
774,,,30,1141.33544921875,,
799,142.8314208984375,6.545113563537598,31,,,
799,,,31,1138.955810546875,,
824,142.8087158203125,6.390830039978027,32,,,
824,,,32,1135.3616943359375,,
849,142.7902374267578,6.455775260925293,33,,,
849,,,33,1134.62939453125,,
874,142.77073669433594,6.455775260925293,34,,,
874,,,34,1129.719970703125,,
899,142.7502899169922,6.455775260925293,35,,,
899,,,35,1125.0953369140625,,
924,142.73011779785156,6.253681659698486,36,,,
924,,,36,1119.9005126953125,,
949,142.71273803710938,6.185640335083008,37,,,
949,,,37,1116.67626953125,,
974,142.69509887695312,6.18364143371582,38,,,
974,,,38,1111.54443359375,,
999,142.67855834960938,6.052027702331543,39,,,
999,,,39,1107.3355712890625,,
1024,142.6609649658203,6.052027702331543,40,,,
1024,,,40,1102.896484375,,
1049,142.64466857910156,6.052027702331543,41,,,
1049,,,41,1099.93896484375,,
1074,142.6292724609375,6.038632392883301,42,,,
1074,,,42,1092.610595703125,,
1099,142.6129150390625,6.038632392883301,43,,,
1099,,,43,1087.206298828125,,
1124,142.59799194335938,6.109589099884033,44,,,
1124,,,44,1082.9697265625,,
1149,142.5843505859375,6.109589099884033,45,,,
1149,,,45,1079.667236328125,,
1174,142.57037353515625,6.173569202423096,46,,,
1174,,,46,1078.08154296875,,
1199,142.56175231933594,6.173569202423096,47,,,
1199,,,47,1076.820556640625,,
1224,142.5550537109375,6.173569202423096,48,,,
1224,,,48,1074.631591796875,,
1249,142.54794311523438,6.173569202423096,49,,,
1249,,,49,1070.4317626953125,,
1274,142.54180908203125,6.173569202423096,50,,,
1274,,,50,1068.4410400390625,,
1299,142.5384521484375,6.173569202423096,51,,,
1299,,,51,1067.7235107421875,,
1324,142.53538513183594,6.173569202423096,52,,,
1324,,,52,1067.073974609375,,
1325,,,53,,150.55148315429688,7.247187614440918
