step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,28.572751998901367,0,154.6378173828125,,,
24,27.093158721923828,0,153.7364044189453,,,
24,,0,,141.93748474121094,,
49,26.456871032714844,1,152.8402099609375,,,
49,,1,,141.08395385742188,,
74,25.745656967163086,2,151.9342803955078,,,
74,,2,,140.25625610351562,,
99,25.361427307128906,3,151.0514678955078,,,
99,,3,,139.42098999023438,,
124,24.950183868408203,4,150.18458557128906,,,
124,,4,,138.59841918945312,,
149,23.997447967529297,5,149.3083953857422,,,
149,,5,,137.78305053710938,,
174,22.806415557861328,6,148.46783447265625,,,
174,,6,,136.9709930419922,,
199,22.450149536132812,7,147.6202392578125,,,
199,,7,,136.1682891845703,,
224,21.36972427368164,8,146.75511169433594,,,
224,,8,,135.37562561035156,,
249,19.7944278717041,9,145.9066619873047,,,
249,,9,,134.58226013183594,,
274,18.916933059692383,10,145.06675720214844,,,
274,,10,,133.798583984375,,
299,17.03972625732422,11,144.25909423828125,,,
299,,11,,133.013671875,,
324,16.42197036743164,12,143.4329376220703,,,
324,,12,,132.2445068359375,,
349,15.830158233642578,13,142.59194946289062,,,
349,,13,,131.48509216308594,,
374,15.496834754943848,14,141.78724670410156,,,
374,,14,,130.71078491210938,,
399,15.395607948303223,15,140.9820556640625,,,
399,,15,,129.9566650390625,,
424,14.108746528625488,16,140.16978454589844,,,
424,,16,,129.2037353515625,,
449,13.088831901550293,17,139.36451721191406,,,
449,,17,,128.45774841308594,,
474,12.287422180175781,18,138.57034301757812,,,
474,,18,,127.71260833740234,,
499,12.069003105163574,19,137.78843688964844,,,
499,,19,,126.97777557373047,,
524,11.677468299865723,20,137.01512145996094,,,
524,,20,,126.24675750732422,,
549,11.251297950744629,21,136.20738220214844,,,
549,,21,,125.52388763427734,,
574,11.163529396057129,22,135.44515991210938,,,
574,,22,,124.7912826538086,,
599,10.213630676269531,23,134.68328857421875,,,
599,,23,,124.0747299194336,,
624,9.800383567810059,24,133.92626953125,,,
624,,24,,123.36502838134766,,
649,9.731377601623535,25,133.15037536621094,,,
649,,25,,122.66092681884766,,
674,9.561504364013672,26,132.40512084960938,,,
674,,26,,121.95178985595703,,
699,9.275781631469727,27,131.6407470703125,,,
699,,27,,121.2603530883789,,
724,9.153390884399414,28,130.90438842773438,,,
724,,28,,120.56476593017578,,
749,8.752137184143066,29,130.17193603515625,,,
749,,29,,119.87315368652344,,
774,8.613809585571289,30,129.42868041992188,,,
774,,30,,119.19503784179688,,
799,8.613809585571289,31,128.7199249267578,,,
799,,31,,118.5118637084961,,
824,8.882652282714844,32,127.97193145751953,,,
824,,32,,117.84252166748047,,
849,8.884325981140137,33,127.24584197998047,,,
849,,33,,117.1698226928711,,
874,8.78952693939209,34,126.54248809814453,,,
874,,34,,116.50180053710938,,
899,8.914342880249023,35,126.18404388427734,,,
899,,35,,115.99382781982422,,
924,8.911813735961914,36,125.83094787597656,,,
924,,36,,115.6649398803711,,
949,8.911813735961914,37,125.4748306274414,,,
949,,37,,115.33600616455078,,
974,8.776053428649902,38,125.11951446533203,,,
974,,38,,115.00697326660156,,
999,8.776053428649902,39,124.94120788574219,,,
999,,39,,114.75845336914062,,
1024,8.591241836547852,40,124.77021789550781,,,
1024,,40,,114.59318542480469,,
1049,8.591241836547852,41,124.5897445678711,,,
1049,,41,,114.43174743652344,,
1074,8.591241836547852,42,124.41006469726562,,,
1074,,42,,114.26761627197266,,
1099,8.614006996154785,43,124.24177551269531,,,
1099,,43,,114.10160827636719,,
1124,8.595697402954102,44,124.0593032836914,,,
1124,,44,,113.94112396240234,,
1149,8.595697402954102,45,123.9715347290039,,,
1149,,45,,113.81503295898438,,
1174,8.595697402954102,46,123.8834457397461,,,
1174,,46,,113.73347473144531,,
1199,8.595697402954102,47,123.79456329345703,,,
1199,,47,,113.6520767211914,,
1224,8.595697402954102,48,123.70417022705078,,,
1224,,48,,113.57014465332031,,
1249,8.595697402954102,49,123.66002655029297,,,
1249,,49,,113.50762939453125,,
1274,8.553448677062988,50,123.61705780029297,,,
1274,,50,,113.46630859375,,
1299,8.553448677062988,51,123.57222747802734,,,
1299,,51,,113.42546844482422,,
1324,8.553448677062988,52,123.52742004394531,,,
1324,,52,,113.38440704345703,,
1349,8.553448677062988,53,123.48339080810547,,,
1349,,53,,113.34333038330078,,
1374,8.553448677062988,54,123.43854522705078,,,
1374,,54,,113.30242156982422,,
1399,8.553448677062988,55,123.41650390625,,,
1399,,55,,113.27085876464844,,
1424,8.553448677062988,56,123.39437866210938,,,
1424,,56,,113.25035095214844,,
1449,8.553448677062988,57,123.3719711303711,,,
1449,,57,,113.22988891601562,,
1474,8.553448677062988,58,123.35016632080078,,,
1474,,58,,113.20906066894531,,
1499,8.553448677062988,59,123.33893585205078,,,
1499,,59,,113.19364166259766,,
1524,8.553448677062988,60,123.3276596069336,,,
1524,,60,,113.1833267211914,,
1525,,61,,,8.369808197021484,116.85942077636719
