step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,22.466726303100586,0,139.09349060058594,,,
24,22.195972442626953,0,138.31117248535156,,,
24,,0,,143.77407836914062,,
49,21.72571563720703,1,137.52545166015625,,,
49,,1,,142.94500732421875,,
74,21.303211212158203,2,136.75328063964844,,,
74,,2,,142.1229705810547,,
99,21.28255844116211,3,135.9843292236328,,,
99,,3,,141.3045654296875,,
124,20.18741798400879,4,135.2138214111328,,,
124,,4,,140.49261474609375,,
149,19.860095977783203,5,134.4664306640625,,,
149,,5,,139.68563842773438,,
174,19.194664001464844,6,133.7033233642578,,,
174,,6,,138.88418579101562,,
199,18.298171997070312,7,132.94371032714844,,,
199,,7,,138.09024047851562,,
224,17.454242706298828,8,132.2034912109375,,,
224,,8,,137.2919464111328,,
249,17.022930145263672,9,131.4628448486328,,,
249,,9,,136.5063934326172,,
274,16.646385192871094,10,130.7261962890625,,,
274,,10,,135.72531127929688,,
299,16.351364135742188,11,130.00033569335938,,,
299,,11,,134.93821716308594,,
324,15.313190460205078,12,129.2728729248047,,,
324,,12,,134.1694793701172,,
349,15.240830421447754,13,128.5379638671875,,,
349,,13,,133.40357971191406,,
374,14.776198387145996,14,127.82648468017578,,,
374,,14,,132.6388702392578,,
399,14.776198387145996,15,127.10661315917969,,,
399,,15,,131.88510131835938,,
424,14.481237411499023,16,126.4030532836914,,,
424,,16,,131.12571716308594,,
449,13.866994857788086,17,125.69276428222656,,,
449,,17,,130.37974548339844,,
474,12.838096618652344,18,124.99665069580078,,,
474,,18,,129.63442993164062,,
499,12.415438652038574,19,124.30108642578125,,,
499,,19,,128.89797973632812,,
524,11.309401512145996,20,123.60879516601562,,,
524,,20,,128.16030883789062,,
549,11.23781967163086,21,122.9291763305664,,,
549,,21,,127.42932891845703,,
574,11.23781967163086,22,122.23883056640625,,,
574,,22,,126.7080078125,,
599,10.638623237609863,23,121.55928039550781,,,
599,,23,,125.98672485351562,,
624,10.16275691986084,24,120.88845825195312,,,
624,,24,,125.26680755615234,,
649,9.717473983764648,25,120.21250915527344,,,
649,,25,,124.55744934082031,,
674,9.091514587402344,26,119.54646301269531,,,
674,,26,,123.84656524658203,,
699,9.29411506652832,27,118.89144897460938,,,
699,,27,,123.14849853515625,,
724,9.113781929016113,28,118.22747039794922,,,
724,,28,,122.44796752929688,,
749,8.954324722290039,29,117.58163452148438,,,
749,,29,,121.7501449584961,,
774,8.636382102966309,30,116.93611145019531,,,
774,,30,,121.07115173339844,,
799,8.445491790771484,31,116.27654266357422,,,
799,,31,,120.37667083740234,,
824,8.416090965270996,32,115.64920806884766,,,
824,,32,,119.69380950927734,,
849,8.39405632019043,33,114.99932861328125,,,
849,,33,,119.02082061767578,,
874,8.306121826171875,34,114.36567687988281,,,
874,,34,,118.34957122802734,,
899,7.962201118469238,35,113.7414321899414,,,
899,,35,,117.67616271972656,,
924,7.965722560882568,36,113.10958099365234,,,
924,,36,,117.01189422607422,,
949,7.733841419219971,37,112.49085998535156,,,
949,,37,,116.35449981689453,,
974,7.979612827301025,38,111.87234497070312,,,
974,,38,,115.69387817382812,,
999,7.964240550994873,39,111.25843811035156,,,
999,,39,,115.03690338134766,,
1024,7.858367919921875,40,110.65167999267578,,,
1024,,40,,114.39271545410156,,
1049,7.729182243347168,41,110.03865051269531,,,
1049,,41,,113.74442291259766,,
1074,7.501646041870117,42,109.44464111328125,,,
1074,,42,,113.10807800292969,,
1099,7.3162078857421875,43,108.84566497802734,,,
1099,,43,,112.4679183959961,,
1124,7.3162078857421875,44,108.24752807617188,,,
1124,,44,,111.8357162475586,,
1149,7.2314982414245605,45,107.65409851074219,,,
1149,,45,,111.20634460449219,,
1174,7.0562357902526855,46,107.06360626220703,,,
1174,,46,,110.58478546142578,,
1199,6.876141548156738,47,106.4830093383789,,,
1199,,47,,109.95471954345703,,
1224,6.7823991775512695,48,105.89935302734375,,,
1224,,48,,109.34507751464844,,
1249,6.7823991775512695,49,105.31849670410156,,,
1249,,49,,108.72582244873047,,
1274,6.650551795959473,50,104.73335266113281,,,
1274,,50,,108.12042999267578,,
1299,6.4147796630859375,51,104.16309356689453,,,
1299,,51,,107.51018524169922,,
1324,6.4147796630859375,52,103.60208129882812,,,
1324,,52,,106.90371704101562,,
1349,6.517277717590332,53,103.03655242919922,,,
1349,,53,,106.30326080322266,,
1374,6.466010093688965,54,102.47364044189453,,,
1374,,54,,105.7196273803711,,
1399,6.267595291137695,55,101.91670989990234,,,
1399,,55,,105.11164855957031,,
1424,6.336420059204102,56,101.35783386230469,,,
1424,,56,,104.5322265625,,
1449,6.242319107055664,57,100.81065368652344,,,
1449,,57,,103.94178009033203,,
1474,6.242319107055664,58,100.26403045654297,,,
1474,,58,,103.36381530761719,,
1499,6.242319107055664,59,99.71186828613281,,,
1499,,59,,102.78181457519531,,
1524,5.8569231033325195,60,99.16276550292969,,,
1524,,60,,102.20845794677734,,
1549,5.8569231033325195,61,98.63765716552734,,,
1549,,61,,101.63561248779297,,
1574,5.8569231033325195,62,98.08914184570312,,,
1574,,62,,101.06742858886719,,
1599,5.804416656494141,63,97.57027435302734,,,
1599,,63,,100.505859375,,
1624,5.716536998748779,64,97.02249908447266,,,
1624,,64,,99.9407730102539,,
1649,5.857888698577881,65,96.51577758789062,,,
1649,,65,,99.38320922851562,,
1674,5.754467964172363,66,95.98279571533203,,,
1674,,66,,98.828125,,
1699,5.728297233581543,67,95.45283508300781,,,
1699,,67,,98.27705383300781,,
1724,5.715541839599609,68,94.95280456542969,,,
1724,,68,,97.72632598876953,,
1749,5.871337890625,69,94.42859649658203,,,
1749,,69,,97.18474578857422,,
1774,5.894388198852539,70,93.9252700805664,,,
1774,,70,,96.63819122314453,,
1799,5.894388198852539,71,93.41255950927734,,,
1799,,71,,96.10606384277344,,
1824,5.894388198852539,72,92.9017562866211,,,
1824,,72,,95.57240295410156,,
1849,5.772288799285889,73,92.65530395507812,,,
1849,,73,,95.14940643310547,,
1874,5.772288799285889,74,92.40181732177734,,,
1874,,74,,94.88783264160156,,
1899,5.700648307800293,75,92.1545639038086,,,
1899,,75,,94.62289428710938,,
1924,5.5575714111328125,76,91.9038314819336,,,
1924,,76,,94.3587417602539,,
1949,5.5575714111328125,77,91.64986419677734,,,
1949,,77,,94.0929946899414,,
1974,5.639816761016846,78,91.40290069580078,,,
1974,,78,,93.8305892944336,,
1999,5.321146011352539,79,91.15396118164062,,,
1999,,79,,93.56770324707031,,
2024,5.321146011352539,80,90.90760803222656,,,
2024,,80,,93.30575561523438,,
2049,5.321146011352539,81,90.65816497802734,,,
2049,,81,,93.04376220703125,,
2074,5.321146011352539,82,90.4110336303711,,,
2074,,82,,92.78376770019531,,
2099,5.321146011352539,83,90.1636734008789,,,
2099,,83,,92.521240234375,,
2124,5.321146011352539,84,90.04196166992188,,,
2124,,84,,92.3225326538086,,
2149,5.321146011352539,85,89.91776275634766,,,
2149,,85,,92.19207763671875,,
2174,5.321146011352539,86,89.79403686523438,,,
2174,,86,,92.06210327148438,,
2199,5.321146011352539,87,89.67092895507812,,,
2199,,87,,91.93136596679688,,
2224,5.321146011352539,88,89.610595703125,,,
