step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,149.4284210205078,24.051156997680664,0,,,
24,148.56300354003906,23.674306869506836,0,,,
24,,,0,144.85882568359375,,
49,147.69183349609375,23.435850143432617,1,,,
49,,,1,144.00961303710938,,
74,146.83326721191406,22.481822967529297,2,,,
74,,,2,143.17306518554688,,
99,145.98330688476562,22.094772338867188,3,,,
99,,,3,142.3307647705078,,
124,145.1207275390625,20.864274978637695,4,,,
124,,,4,141.50765991210938,,
149,144.28082275390625,20.5045108795166,5,,,
149,,,5,140.6763916015625,,
174,143.4234619140625,20.32635498046875,6,,,
174,,,6,139.8696746826172,,
199,142.59585571289062,19.848011016845703,7,,,
199,,,7,139.05133056640625,,
224,141.77084350585938,19.063854217529297,8,,,
224,,,8,138.24526977539062,,
249,140.96066284179688,18.906147003173828,9,,,
249,,,9,137.43809509277344,,
274,140.14224243164062,18.705772399902344,10,,,
274,,,10,136.64768981933594,,
299,139.32147216796875,18.519628524780273,11,,,
299,,,11,135.85496520996094,,
324,138.5139617919922,18.09286117553711,12,,,
324,,,12,135.0638427734375,,
349,137.70945739746094,17.87152862548828,13,,,
349,,,13,134.2818603515625,,
374,136.90528869628906,17.396581649780273,14,,,
374,,,14,133.5057373046875,,
399,136.12271118164062,17.306621551513672,15,,,
399,,,15,132.73324584960938,,
424,135.3182373046875,17.166179656982422,16,,,
424,,,16,131.96409606933594,,
449,134.53204345703125,17.13158416748047,17,,,
449,,,17,131.1998291015625,,
474,133.76507568359375,16.846641540527344,18,,,
474,,,18,130.4408721923828,,
499,132.99761962890625,16.873117446899414,19,,,
499,,,19,129.68614196777344,,
524,132.2023468017578,16.761032104492188,20,,,
524,,,20,128.94700622558594,,
549,131.4525909423828,16.13370132446289,21,,,
549,,,21,128.19329833984375,,
574,130.7020263671875,16.1094913482666,22,,,
574,,,22,127.45421600341797,,
599,129.92962646484375,16.251548767089844,23,,,
599,,,23,126.72966766357422,,
624,129.18426513671875,15.671792030334473,24,,,
624,,,24,125.99433898925781,,
649,128.43336486816406,15.45437240600586,25,,,
649,,,25,125.27235412597656,,
674,127.69879913330078,15.405573844909668,26,,,
674,,,26,124.54764556884766,,
699,126.96389770507812,15.27468490600586,27,,,
699,,,27,123.834228515625,,
724,126.23542022705078,15.15861701965332,28,,,
724,,,28,123.12031555175781,,
749,125.50688171386719,15.02723503112793,29,,,
749,,,29,122.41564178466797,,
774,124.77479553222656,14.898144721984863,30,,,
774,,,30,121.71637725830078,,
799,124.05862426757812,14.595205307006836,31,,,
799,,,31,121.01868438720703,,
824,123.34110260009766,14.307385444641113,32,,,
824,,,32,120.32575988769531,,
849,122.64398193359375,13.731934547424316,33,,,
849,,,33,119.63441467285156,,
874,121.9338150024414,13.636557579040527,34,,,
874,,,34,118.95372772216797,,
899,121.2336196899414,13.34315299987793,35,,,
899,,,35,118.2675552368164,,
924,120.52918243408203,13.235479354858398,36,,,
924,,,36,117.59843444824219,,
949,119.83042907714844,13.049138069152832,37,,,
949,,,37,116.92414855957031,,
974,119.15022277832031,12.893545150756836,38,,,
974,,,38,116.25595092773438,,
999,118.46887969970703,12.655348777770996,39,,,
999,,,39,115.58834838867188,,
1024,117.78868103027344,12.421794891357422,40,,,
1024,,,40,114.9316177368164,,
1049,117.11405181884766,12.410541534423828,41,,,
1049,,,41,114.27448272705078,,
1074,116.44560241699219,12.181081771850586,42,,,
1074,,,42,113.62639617919922,,
1099,115.77545166015625,12.092803001403809,43,,,
1099,,,43,112.97747802734375,,
1124,115.11705780029297,12.092803001403809,44,,,
1124,,,44,112.3285140991211,,
1149,114.47035217285156,11.985483169555664,45,,,
1149,,,45,111.69306945800781,,
1174,113.80659484863281,11.877017974853516,46,,,
1174,,,46,111.05967712402344,,
1199,113.1548843383789,11.813215255737305,47,,,
1199,,,47,110.42488098144531,,
1224,112.49726867675781,11.445987701416016,48,,,
1224,,,48,109.80267333984375,,
1249,111.86150360107422,10.955748558044434,49,,,
1249,,,49,109.17383575439453,,
1274,111.22367858886719,10.982583999633789,50,,,
1274,,,50,108.55443572998047,,
1299,110.59587097167969,10.767882347106934,51,,,
1299,,,51,107.9384994506836,,
1324,109.96333312988281,10.679444313049316,52,,,
1324,,,52,107.32903289794922,,
1349,109.32527160644531,10.582858085632324,53,,,
1349,,,53,106.7212142944336,,
1374,108.6953353881836,10.394233703613281,54,,,
1374,,,54,106.1135482788086,,
1399,108.07791900634766,10.329994201660156,55,,,
1399,,,55,105.51235961914062,,
1424,107.45770263671875,10.05993366241455,56,,,
1424,,,56,104.91567993164062,,
1449,106.86103820800781,9.931957244873047,57,,,
1449,,,57,104.32083892822266,,
1474,106.23367309570312,9.883886337280273,58,,,
1474,,,58,103.74227905273438,,
1499,105.64094543457031,9.664133071899414,59,,,
1499,,,59,103.14237213134766,,
1524,105.03800964355469,9.664133071899414,60,,,
1524,,,60,102.56343078613281,,
1549,104.44720458984375,9.655717849731445,61,,,
1549,,,61,101.98458862304688,,
1574,103.83804321289062,9.4601469039917,62,,,
1574,,,62,101.41288757324219,,
1599,103.261474609375,9.379343032836914,63,,,
1599,,,63,100.83642578125,,
1624,102.66670989990234,9.435598373413086,64,,,
1624,,,64,100.27130889892578,,
1649,102.08560180664062,9.159192085266113,65,,,
1649,,,65,99.70685577392578,,
1674,101.51685333251953,9.117032051086426,66,,,
1674,,,66,99.13946533203125,,
1699,100.92996215820312,9.04329776763916,67,,,
1699,,,67,98.58894348144531,,
1724,100.3583755493164,9.04329776763916,68,,,
1724,,,68,98.031982421875,,
1749,99.80503845214844,8.947360038757324,69,,,
1749,,,69,97.47671508789062,,
1774,99.23771667480469,8.947360038757324,70,,,
1774,,,70,96.93014526367188,,
1799,98.66474914550781,8.870020866394043,71,,,
1799,,,71,96.39111328125,,
1824,98.10179901123047,8.79929256439209,72,,,
1824,,,72,95.8459701538086,,
1849,97.55950927734375,8.757835388183594,73,,,
1849,,,73,95.30401611328125,,
1874,97.0125961303711,8.739516258239746,74,,,
1874,,,74,94.77088165283203,,
