step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,155.2686004638672,25.439722061157227,0,,,
24,154.4167022705078,24.80413246154785,0,,,
24,,,0,138.35179138183594,,
49,153.53280639648438,23.177988052368164,1,,,
49,,,1,137.57366943359375,,
74,152.6624755859375,21.480388641357422,2,,,
74,,,2,136.80374145507812,,
99,151.79043579101562,20.42266273498535,3,,,
99,,,3,136.0391387939453,,
124,150.92446899414062,19.979141235351562,4,,,
124,,,4,135.2755889892578,,
149,150.07952880859375,19.42475128173828,5,,,
149,,,5,134.5145263671875,,
174,149.22186279296875,19.128067016601562,6,,,
174,,,6,133.76002502441406,,
199,148.39056396484375,18.224231719970703,7,,,
199,,,7,133.00872802734375,,
224,147.52813720703125,17.286405563354492,8,,,
224,,,8,132.26963806152344,,
249,146.69647216796875,16.593196868896484,9,,,
249,,,9,131.52134704589844,,
274,145.87989807128906,16.413700103759766,10,,,
274,,,10,130.79005432128906,,
299,145.0370330810547,15.310726165771484,11,,,
299,,,11,130.0612030029297,,
324,144.20591735839844,14.564090728759766,12,,,
324,,,12,129.3347930908203,,
349,143.39898681640625,14.564090728759766,13,,,
349,,,13,128.61009216308594,,
374,142.58880615234375,14.076556205749512,14,,,
374,,,14,127.89592742919922,,
399,141.7965087890625,12.76992416381836,15,,,
399,,,15,127.18070983886719,,
424,141.0110626220703,12.515881538391113,16,,,
424,,,16,126.47515869140625,,
449,140.22515869140625,11.907578468322754,17,,,
449,,,17,125.77161407470703,,
474,139.4224853515625,11.899827003479004,18,,,
474,,,18,125.07366943359375,,
499,138.63339233398438,11.396924018859863,19,,,
499,,,19,124.37907409667969,,
524,137.85580444335938,10.633973121643066,20,,,
524,,,20,123.68730163574219,,
549,137.0657196044922,10.309748649597168,21,,,
549,,,21,123.00391387939453,,
574,136.30551147460938,10.289275169372559,22,,,
574,,,22,122.31649780273438,,
599,135.54794311523438,9.822505950927734,23,,,
599,,,23,121.64616394042969,,
624,134.77520751953125,9.821853637695312,24,,,
624,,,24,120.96884155273438,,
649,134.0264129638672,9.541891098022461,25,,,
649,,,25,120.30168151855469,,
674,133.27296447753906,9.378771781921387,26,,,
674,,,26,119.6352310180664,,
699,132.5218505859375,9.085736274719238,27,,,
699,,,27,118.9714584350586,,
724,131.8117218017578,8.821325302124023,28,,,
724,,,28,118.31660461425781,,
749,131.06117248535156,8.323651313781738,29,,,
749,,,29,117.66305541992188,,
774,130.3203582763672,8.320033073425293,30,,,
774,,,30,117.01573944091797,,
799,129.57177734375,8.32098388671875,31,,,
799,,,31,116.37303924560547,,
824,128.87576293945312,7.435374736785889,32,,,
824,,,32,115.72384643554688,,
849,128.15652465820312,7.1624555587768555,33,,,
849,,,33,115.09117889404297,,
874,127.4416275024414,7.021263599395752,34,,,
874,,,34,114.46149444580078,,
899,126.72207641601562,6.624319553375244,35,,,
899,,,35,113.83064270019531,,
924,126.02361297607422,6.624319553375244,36,,,
924,,,36,113.20193481445312,,
949,125.31745147705078,6.407960414886475,37,,,
949,,,37,112.57774353027344,,
974,124.61565399169922,6.407960414886475,38,,,
974,,,38,111.95991516113281,,
999,123.90894317626953,6.417550086975098,39,,,
999,,,39,111.34684753417969,,
1024,123.2057876586914,6.417550086975098,40,,,
1024,,,40,110.73670959472656,,
1049,122.53752899169922,6.069098472595215,41,,,
1049,,,41,110.12165069580078,,
1074,121.87654113769531,6.069098472595215,42,,,
1074,,,42,109.51995849609375,,
1099,121.17854309082031,6.046197414398193,43,,,
1099,,,43,108.92568969726562,,
1124,120.50952911376953,6.046197414398193,44,,,
1124,,,44,108.32296752929688,,
1149,119.83736419677734,6.0077128410339355,45,,,
1149,,,45,107.7312240600586,,
1174,119.17107391357422,5.772079944610596,46,,,
1174,,,46,107.13787078857422,,
1199,118.51718139648438,5.772079944610596,47,,,
1199,,,47,106.5499038696289,,
1224,117.85432434082031,5.772079944610596,48,,,
1224,,,48,105.96728515625,,
1249,117.20234680175781,5.829391002655029,49,,,
1249,,,49,105.38825988769531,,
1274,116.54339599609375,5.829391002655029,50,,,
1274,,,50,104.80987548828125,,
1299,116.2210464477539,5.855298042297363,51,,,
1299,,,51,104.37110137939453,,
1324,115.8978500366211,5.572276592254639,52,,,
1324,,,52,104.08509826660156,,
1349,115.56847381591797,5.572276592254639,53,,,
1349,,,53,103.80087280273438,,
1374,115.25090026855469,5.678778171539307,54,,,
1374,,,54,103.5135726928711,,
1399,114.92957305908203,5.678778171539307,55,,,
1399,,,55,103.22929382324219,,
1424,114.60779571533203,5.678778171539307,56,,,
1424,,,56,102.94509887695312,,
1449,114.44786071777344,5.678778171539307,57,,,
1449,,,57,102.73014831542969,,
1474,114.29073333740234,5.678778171539307,58,,,
1474,,,58,102.5882339477539,,
1499,114.1295394897461,5.678778171539307,59,,,
1499,,,59,102.44678497314453,,
1524,113.96421813964844,5.678778171539307,60,,,
1524,,,60,102.30597686767578,,
1549,113.8852310180664,5.678778171539307,61,,,
1549,,,61,102.19593048095703,,
1574,113.80709838867188,5.678778171539307,62,,,
1574,,,62,102.12548065185547,,
1575,,,63,,113.45254516601562,7.236391544342041
