step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,154.6378173828125,28.572751998901367,0,,,
24,154.4607391357422,26.82990074157715,0,,,
24,,,0,1479.9329833984375,,
49,154.28118896484375,24.663869857788086,1,,,
49,,,1,1479.310791015625,,
74,154.1076202392578,22.68511962890625,2,,,
74,,,2,1478.661376953125,,
99,153.94326782226562,20.67536163330078,3,,,
99,,,3,1478.0545654296875,,
124,153.7818145751953,17.963428497314453,4,,,
124,,,4,1477.38916015625,,
149,153.62257385253906,16.036670684814453,5,,,
149,,,5,1477.1790771484375,,
174,153.46591186523438,13.222602844238281,6,,,
174,,,6,1475.36767578125,,
199,153.3136444091797,12.231314659118652,7,,,
199,,,7,1473.6885986328125,,
224,153.15509033203125,11.99930191040039,8,,,
224,,,8,1471.425048828125,,
249,153.00894165039062,10.922994613647461,9,,,
249,,,9,1467.78173828125,,
274,152.86134338378906,9.861388206481934,10,,,
274,,,10,1462.991455078125,,
299,152.72378540039062,9.204109191894531,11,,,
299,,,11,1459.083251953125,,
324,152.57984924316406,8.809677124023438,12,,,
324,,,12,1455.007080078125,,
349,152.4374542236328,8.40870475769043,13,,,
349,,,13,1449.3348388671875,,
374,152.30990600585938,8.463000297546387,14,,,
374,,,14,1443.5787353515625,,
399,152.17544555664062,8.211671829223633,15,,,
399,,,15,1436.1055908203125,,
424,152.04666137695312,7.699767589569092,16,,,
424,,,16,1427.4803466796875,,
449,151.92408752441406,7.6996612548828125,17,,,
449,,,17,1416.3990478515625,,
474,151.79991149902344,7.516656398773193,18,,,
474,,,18,1406.2105712890625,,
499,151.6875457763672,7.0320234298706055,19,,,
499,,,19,1396.8349609375,,
524,151.56793212890625,6.9589691162109375,20,,,
524,,,20,1386.7734375,,
549,151.4526824951172,6.947446823120117,21,,,
549,,,21,1376.07275390625,,
574,151.34213256835938,6.962349891662598,22,,,
574,,,22,1365.02685546875,,
599,151.2350616455078,6.963866710662842,23,,,
599,,,23,1359.197021484375,,
624,151.12420654296875,6.801389217376709,24,,,
624,,,24,1351.0120849609375,,
649,151.0249786376953,6.746004104614258,25,,,
649,,,25,1339.734375,,
674,150.9239044189453,6.608037948608398,26,,,
674,,,26,1331.9317626953125,,
699,150.82557678222656,6.456354141235352,27,,,
699,,,27,1320.7611083984375,,
724,150.72882080078125,6.364440441131592,28,,,
724,,,28,1311.0992431640625,,
749,150.63461303710938,6.384396553039551,29,,,
749,,,29,1297.15380859375,,
774,150.54550170898438,6.3034892082214355,30,,,
774,,,30,1287.47412109375,,
799,150.4552459716797,6.387139320373535,31,,,
799,,,31,1277.5020751953125,,
824,150.36709594726562,6.3723883628845215,32,,,
824,,,32,1264.995361328125,,
849,150.28140258789062,6.213718891143799,33,,,
849,,,33,1256.71337890625,,
874,150.19573974609375,6.213718891143799,34,,,
874,,,34,1248.4727783203125,,
899,150.11395263671875,6.232809066772461,35,,,
899,,,35,1238.9306640625,,
924,150.0318145751953,6.247693061828613,36,,,
924,,,36,1223.2799072265625,,
949,149.9582977294922,6.281790256500244,37,,,
949,,,37,1213.794921875,,
974,149.92294311523438,6.281790256500244,38,,,
974,,,38,1206.0455322265625,,
999,149.88917541503906,6.24923038482666,39,,,
999,,,39,1200.3114013671875,,
1024,149.8547821044922,6.246245861053467,40,,,
1024,,,40,1192.4754638671875,,
1049,149.8199462890625,6.0916008949279785,41,,,
1049,,,41,1187.6331787109375,,
1074,149.7861328125,6.0916008949279785,42,,,
1074,,,42,1183.2412109375,,
1099,149.7549591064453,6.0916008949279785,43,,,
1099,,,43,1179.8475341796875,,
1124,149.7229766845703,6.133781909942627,44,,,
1124,,,44,1175.2462158203125,,
1149,149.69139099121094,6.144122123718262,45,,,
1149,,,45,1172.513916015625,,
1174,149.67437744140625,6.144122123718262,46,,,
1174,,,46,1167.7578125,,
1199,149.65887451171875,6.144122123718262,47,,,
1199,,,47,1167.2132568359375,,
1224,149.64385986328125,6.1786885261535645,48,,,
1224,,,48,1165.489013671875,,
1249,149.62786865234375,6.1786885261535645,49,,,
1249,,,49,1164.762939453125,,
1274,149.62049865722656,6.1786885261535645,50,,,
1274,,,50,1162.653076171875,,
1299,149.61325073242188,6.1786885261535645,51,,,
1299,,,51,1162.39990234375,,
1300,,,52,,140.8661346435547,7.132843017578125
