step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,25.439722061157227,0,155.2686004638672,,,
24,24.80413246154785,0,154.4167022705078,,,
24,,0,,138.35179138183594,,
49,23.177988052368164,1,153.53280639648438,,,
49,,1,,137.57366943359375,,
74,21.480388641357422,2,152.6624755859375,,,
74,,2,,136.80374145507812,,
99,20.42266273498535,3,151.79043579101562,,,
99,,3,,136.0391387939453,,
124,19.979141235351562,4,150.92446899414062,,,
124,,4,,135.2755889892578,,
149,19.42475128173828,5,150.07952880859375,,,
149,,5,,134.5145263671875,,
174,19.128067016601562,6,149.22186279296875,,,
174,,6,,133.76002502441406,,
199,18.224231719970703,7,148.39056396484375,,,
199,,7,,133.00872802734375,,
224,17.286405563354492,8,147.52813720703125,,,
224,,8,,132.26963806152344,,
249,16.593196868896484,9,146.69647216796875,,,
249,,9,,131.52134704589844,,
274,16.413700103759766,10,145.87989807128906,,,
274,,10,,130.79005432128906,,
299,15.310726165771484,11,145.0370330810547,,,
299,,11,,130.0612030029297,,
324,14.564090728759766,12,144.20591735839844,,,
324,,12,,129.3347930908203,,
349,14.564090728759766,13,143.39898681640625,,,
349,,13,,128.61009216308594,,
374,14.076556205749512,14,142.58880615234375,,,
374,,14,,127.89592742919922,,
399,12.76992416381836,15,141.7965087890625,,,
399,,15,,127.18070983886719,,
424,12.515881538391113,16,141.0110626220703,,,
424,,16,,126.47515869140625,,
449,11.907578468322754,17,140.22515869140625,,,
449,,17,,125.77161407470703,,
474,11.899827003479004,18,139.4224853515625,,,
474,,18,,125.07366943359375,,
499,11.396924018859863,19,138.63339233398438,,,
499,,19,,124.37907409667969,,
524,10.633973121643066,20,137.85580444335938,,,
524,,20,,123.68730163574219,,
549,10.309748649597168,21,137.0657196044922,,,
549,,21,,123.00391387939453,,
574,10.289275169372559,22,136.30551147460938,,,
574,,22,,122.31649780273438,,
599,9.822505950927734,23,135.54794311523438,,,
599,,23,,121.64616394042969,,
624,9.821853637695312,24,134.77520751953125,,,
624,,24,,120.96884155273438,,
649,9.541891098022461,25,134.0264129638672,,,
649,,25,,120.30168151855469,,
674,9.378771781921387,26,133.27296447753906,,,
674,,26,,119.6352310180664,,
699,9.085736274719238,27,132.5218505859375,,,
699,,27,,118.9714584350586,,
724,8.821325302124023,28,131.8117218017578,,,
724,,28,,118.31660461425781,,
749,8.323651313781738,29,131.06117248535156,,,
749,,29,,117.66305541992188,,
774,8.320033073425293,30,130.3203582763672,,,
774,,30,,117.01573944091797,,
799,8.32098388671875,31,129.57177734375,,,
799,,31,,116.37303924560547,,
824,7.435374736785889,32,128.87576293945312,,,
824,,32,,115.72384643554688,,
849,7.1624555587768555,33,128.15652465820312,,,
849,,33,,115.09117889404297,,
874,7.021263599395752,34,127.4416275024414,,,
874,,34,,114.46149444580078,,
899,6.624319553375244,35,126.72207641601562,,,
899,,35,,113.83064270019531,,
924,6.624319553375244,36,126.02361297607422,,,
924,,36,,113.20193481445312,,
949,6.407960414886475,37,125.31745147705078,,,
949,,37,,112.57774353027344,,
974,6.407960414886475,38,124.61565399169922,,,
974,,38,,111.95991516113281,,
999,6.417550086975098,39,123.90894317626953,,,
999,,39,,111.34684753417969,,
1024,6.417550086975098,40,123.2057876586914,,,
1024,,40,,110.73670959472656,,
1049,6.069098472595215,41,122.53752899169922,,,
1049,,41,,110.12165069580078,,
1074,6.069098472595215,42,121.87654113769531,,,
1074,,42,,109.51995849609375,,
1099,6.046197414398193,43,121.17854309082031,,,
1099,,43,,108.92568969726562,,
1124,6.046197414398193,44,120.50952911376953,,,
1124,,44,,108.32296752929688,,
1149,6.0077128410339355,45,119.83736419677734,,,
1149,,45,,107.7312240600586,,
1174,5.772079944610596,46,119.17107391357422,,,
1174,,46,,107.13787078857422,,
1199,5.772079944610596,47,118.51718139648438,,,
1199,,47,,106.5499038696289,,
1224,5.772079944610596,48,117.85432434082031,,,
1224,,48,,105.96728515625,,
1249,5.829391002655029,49,117.20234680175781,,,
1249,,49,,105.38825988769531,,
1274,5.829391002655029,50,116.54339599609375,,,
1274,,50,,104.80987548828125,,
1299,5.855298042297363,51,116.2210464477539,,,
1299,,51,,104.37110137939453,,
1324,5.572276592254639,52,115.8978500366211,,,
1324,,52,,104.08509826660156,,
1349,5.572276592254639,53,115.56847381591797,,,
1349,,53,,103.80087280273438,,
1374,5.678778171539307,54,115.25090026855469,,,
1374,,54,,103.5135726928711,,
1399,5.678778171539307,55,114.92957305908203,,,
1399,,55,,103.22929382324219,,
1424,5.678778171539307,56,114.60779571533203,,,
1424,,56,,102.94509887695312,,
1449,5.678778171539307,57,114.44786071777344,,,
1449,,57,,102.73014831542969,,
1474,5.678778171539307,58,114.29073333740234,,,
1474,,58,,102.5882339477539,,
1499,5.678778171539307,59,114.1295394897461,,,
1499,,59,,102.44678497314453,,
1524,5.678778171539307,60,113.96421813964844,,,
1524,,60,,102.30597686767578,,
1549,5.678778171539307,61,113.8852310180664,,,
1549,,61,,102.19593048095703,,
1574,5.678778171539307,62,113.80709838867188,,,
1574,,62,,102.12548065185547,,
1575,,63,,,7.236391544342041,113.45254516601562
