step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
924,,36,,109.39921569824219,,
949,9.024139404296875,37,105.56333923339844,,,
949,,37,,108.81139373779297,,
974,8.80171012878418,38,104.99271392822266,,,
974,,38,,108.23918151855469,,
999,8.82048225402832,39,104.44036865234375,,,
999,,39,,107.65472412109375,,
1024,8.645975112915039,40,103.8758773803711,,,
1024,,40,,107.08392333984375,,
1049,8.57374382019043,41,103.32372283935547,,,
1049,,41,,106.51000213623047,,
1074,8.470621109008789,42,102.77629852294922,,,
1074,,42,,105.94081115722656,,
1099,8.470621109008789,43,102.23388671875,,,
1099,,43,,105.37660217285156,,
1124,8.462767601013184,44,101.68757629394531,,,
1124,,44,,104.81685638427734,,
1149,8.503881454467773,45,101.1485366821289,,,
1149,,45,,104.25738525390625,,
1174,8.503881454467773,46,100.61316680908203,,,
1174,,46,,103.70447540283203,,
1199,8.456271171569824,47,100.06893920898438,,,
1199,,47,,103.15287780761719,,
1224,8.456271171569824,48,99.53582763671875,,,
1224,,48,,102.59957122802734,,
1249,8.462992668151855,49,99.01310729980469,,,
1249,,49,,102.05155944824219,,
1274,8.462992668151855,50,98.48207092285156,,,
1274,,50,,101.51343536376953,,
1299,8.462992668151855,51,97.96007537841797,,,
1299,,51,,100.97063446044922,,
1324,8.432662010192871,52,97.69831085205078,,,
1324,,52,,100.56177520751953,,
1349,8.526932716369629,53,97.43488311767578,,,
1349,,53,,100.29610443115234,,
1374,8.526932716369629,54,97.17684936523438,,,
1374,,54,,100.02542877197266,,
1399,8.47192096710205,55,96.92021179199219,,,
1399,,55,,99.7594985961914,,
1424,8.313775062561035,56,96.6613540649414,,,
1424,,56,,99.49298858642578,,
1449,8.204913139343262,57,96.3984603881836,,,
1449,,57,,99.22976684570312,,
1474,8.12195110321045,58,96.14404296875,,,
1474,,58,,98.96094512939453,,
1499,8.217822074890137,59,95.8827896118164,,,
1499,,59,,98.6986312866211,,
1524,8.217822074890137,60,95.63002014160156,,,
1524,,60,,98.4325942993164,,
1549,8.217822074890137,61,95.37145233154297,,,
1549,,61,,98.16905212402344,,
1574,8.217822074890137,62,95.11642456054688,,,
1574,,62,,97.9062728881836,,
1599,8.13718318939209,63,94.98779296875,,,
1599,,63,,97.70511627197266,,
1624,8.13718318939209,64,94.86100769042969,,,
1624,,64,,97.57433319091797,,
1649,8.13718318939209,65,94.73262786865234,,,
1649,,65,,97.44224548339844,,
1674,8.045523643493652,66,94.60477447509766,,,
1674,,66,,97.3117446899414,,
1699,7.971345901489258,67,94.47570037841797,,,
1699,,67,,97.18069458007812,,
1724,8.00162410736084,68,94.3477554321289,,,
1724,,68,,97.049072265625,,
1749,8.00162410736084,69,94.22188568115234,,,
1749,,69,,96.91841888427734,,
1774,8.00162410736084,70,94.09368133544922,,,
1774,,70,,96.78697204589844,,
1799,8.053321838378906,71,93.96635437011719,,,
1799,,71,,96.65613555908203,,
1824,8.00162410736084,72,93.90263366699219,,,
1824,,72,,96.55611419677734,,
1849,8.053321838378906,73,93.8392562866211,,,
1849,,73,,96.49057006835938,,
1874,8.053321838378906,74,93.77500915527344,,,
1874,,74,,96.42518615722656,,
1899,8.053321838378906,75,93.71080780029297,,,
1899,,75,,96.35978698730469,,
1924,8.053321838378906,76,93.67867279052734,,,
1924,,76,,96.30946350097656,,
1949,8.053321838378906,77,93.64652252197266,,,
1949,,77,,96.27661895751953,,
1950,,78,,,8.391302108764648,99.08145141601562
