step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1649,7.385709285736084,65,105.11932373046875,,,
1649,,65,,95.95858764648438,,
1674,7.385709285736084,66,104.83183288574219,,,
1674,,66,,95.69834899902344,,
1699,7.385709285736084,67,104.53335571289062,,,
1699,,67,,95.43981170654297,,
1724,7.385709285736084,68,104.38776397705078,,,
1724,,68,,95.24211120605469,,
1749,7.42205810546875,69,104.23628234863281,,,
1749,,69,,95.11369323730469,,
1750,,70,,,7.202848434448242,104.01012420654297
