step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,139.12791442871094,21.54464340209961,0,,,
24,138.970947265625,19.762279510498047,0,,,
24,,,0,1402.9984130859375,,
49,138.81097412109375,18.398340225219727,1,,,
49,,,1,1402.893310546875,,
74,138.65567016601562,17.912296295166016,2,,,
74,,,2,1402.315185546875,,
99,138.50416564941406,16.96605110168457,3,,,
99,,,3,1401.75390625,,
124,138.3582763671875,15.785226821899414,4,,,
124,,,4,1400.1072998046875,,
149,138.2106475830078,14.30896282196045,5,,,
149,,,5,1399.4884033203125,,
174,138.07260131835938,13.016521453857422,6,,,
174,,,6,1396.63134765625,,
199,137.9343719482422,11.928771018981934,7,,,
199,,,7,1394.352294921875,,
224,137.79759216308594,10.336749076843262,8,,,
224,,,8,1392.6873779296875,,
249,137.66583251953125,9.249194145202637,9,,,
249,,,9,1390.036865234375,,
274,137.5342559814453,8.117491722106934,10,,,
274,,,10,1386.98974609375,,
299,137.40968322753906,7.869609832763672,11,,,
299,,,11,1383.3782958984375,,
324,137.2929229736328,7.175534248352051,12,,,
324,,,12,1379.548095703125,,
349,137.17356872558594,7.064221382141113,13,,,
349,,,13,1375.3560791015625,,
374,137.05963134765625,6.941573619842529,14,,,
374,,,14,1371.7548828125,,
399,136.94512939453125,6.836613655090332,15,,,
399,,,15,1365.387939453125,,
424,136.83755493164062,6.90244197845459,16,,,
424,,,16,1359.921142578125,,
449,136.72972106933594,6.892660140991211,17,,,
449,,,17,1354.33056640625,,
474,136.6294403076172,6.764176845550537,18,,,
474,,,18,1346.48291015625,,
499,136.52630615234375,6.688694000244141,19,,,
499,,,19,1341.3857421875,,
524,136.42636108398438,6.561580657958984,20,,,
524,,,20,1334.3673095703125,,
549,136.33114624023438,6.327416896820068,21,,,
549,,,21,1328.7193603515625,,
574,136.23170471191406,5.855967998504639,22,,,
574,,,22,1318.1741943359375,,
599,136.14129638671875,6.067300319671631,23,,,
599,,,23,1309.7159423828125,,
624,136.05264282226562,6.172598838806152,24,,,
624,,,24,1301.3734130859375,,
649,135.9643096923828,6.1675825119018555,25,,,
649,,,25,1289.0723876953125,,
674,135.8811492919922,5.8504791259765625,26,,,
674,,,26,1282.8853759765625,,
699,135.80035400390625,5.7642035484313965,27,,,
699,,,27,1275.7520751953125,,
724,135.722412109375,5.872593402862549,28,,,
724,,,28,1267.0372314453125,,
749,135.6401824951172,5.728072643280029,29,,,
749,,,29,1260.6273193359375,,
774,135.56417846679688,5.601019382476807,30,,,
774,,,30,1249.1541748046875,,
799,135.4928436279297,5.633778095245361,31,,,
799,,,31,1240.2637939453125,,
824,135.42120361328125,5.633778095245361,32,,,
824,,,32,1229.0963134765625,,
849,135.3522186279297,5.633778095245361,33,,,
849,,,33,1215.64111328125,,
874,135.28158569335938,5.635644435882568,34,,,
874,,,34,1206.4725341796875,,
899,135.24887084960938,5.459433555603027,35,,,
899,,,35,1199.450439453125,,
924,135.21670532226562,5.459433555603027,36,,,
924,,,36,1194.3399658203125,,
949,135.18409729003906,5.4333953857421875,37,,,
949,,,37,1189.2042236328125,,
974,135.15174865722656,5.35777473449707,38,,,
974,,,38,1181.75439453125,,
999,135.1216278076172,5.346303939819336,39,,,
999,,,39,1175.074951171875,,
1024,135.09307861328125,5.346303939819336,40,,,
1024,,,40,1171.43798828125,,
1049,135.06076049804688,5.346303939819336,41,,,
1049,,,41,1165.6776123046875,,
1074,135.03208923339844,5.345546722412109,42,,,
1074,,,42,1163.53662109375,,
1099,135.0009002685547,5.295883655548096,43,,,
1099,,,43,1159.712890625,,
1124,134.9711456298828,5.405380725860596,44,,,
1124,,,44,1154.0186767578125,,
1149,134.94497680664062,5.405380725860596,45,,,
1149,,,45,1148.7696533203125,,
1174,134.91726684570312,5.328603744506836,46,,,
1174,,,46,1147.2398681640625,,
1199,134.88719177246094,5.328603744506836,47,,,
1199,,,47,1143.791748046875,,
1224,134.87399291992188,5.328603744506836,48,,,
1224,,,48,1140.29541015625,,
1249,134.86082458496094,5.328603744506836,49,,,
1249,,,49,1138.4482421875,,
1274,134.84735107421875,5.328603744506836,50,,,
1274,,,50,1137.062744140625,,
1299,134.833984375,5.328603744506836,51,,,
1299,,,51,1135.10400390625,,
1324,134.82701110839844,5.328603744506836,52,,,
1324,,,52,1134.366455078125,,
1349,134.8203125,5.328603744506836,53,,,
1349,,,53,1131.873291015625,,
1350,,,54,,139.42893981933594,7.708802700042725
