step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,143.46890258789062,19.362754821777344,0,,,
24,142.66690063476562,19.187498092651367,0,,,
24,,,0,140.61158752441406,,
49,141.86166381835938,18.91922378540039,1,,,
49,,,1,139.81398010253906,,
74,141.06793212890625,18.491798400878906,2,,,
74,,,2,139.0188446044922,,
99,140.2733917236328,18.28000831604004,3,,,
99,,,3,138.2339324951172,,
124,139.4910125732422,17.996522903442383,4,,,
124,,,4,137.44931030273438,,
149,138.70489501953125,17.790882110595703,5,,,
149,,,5,136.67129516601562,,
174,137.9256591796875,17.28683853149414,6,,,
174,,,6,135.89505004882812,,
199,137.14215087890625,17.041301727294922,7,,,
199,,,7,135.13079833984375,,
224,136.3817138671875,16.442180633544922,8,,,
224,,,8,134.36074829101562,,
249,135.619384765625,15.64004135131836,9,,,
249,,,9,133.6078338623047,,
274,134.86102294921875,15.190301895141602,10,,,
274,,,10,132.85418701171875,,
299,134.11410522460938,14.531360626220703,11,,,
299,,,11,132.10635375976562,,
324,133.363525390625,14.315299987792969,12,,,
324,,,12,131.36264038085938,,
349,132.625,13.92193603515625,13,,,
349,,,13,130.62840270996094,,
374,131.88311767578125,13.030168533325195,14,,,
374,,,14,129.9025421142578,,
399,131.1551513671875,12.283655166625977,15,,,
399,,,15,129.16500854492188,,
424,130.42666625976562,12.173579216003418,16,,,
424,,,16,128.44923400878906,,
449,129.70826721191406,12.263940811157227,17,,,
449,,,17,127.7248306274414,,
474,128.97885131835938,11.765907287597656,18,,,
474,,,18,127.01484680175781,,
499,128.2712860107422,11.524553298950195,19,,,
499,,,19,126.30000305175781,,
524,127.55867004394531,11.238655090332031,20,,,
524,,,20,125.6004409790039,,
549,126.85809326171875,11.201892852783203,21,,,
549,,,21,124.89424133300781,,
574,126.15670013427734,11.052994728088379,22,,,
574,,,22,124.20152282714844,,
599,125.44906616210938,10.687185287475586,23,,,
599,,,23,123.5122299194336,,
624,124.76628112792969,10.634407043457031,24,,,
624,,,24,122.8200454711914,,
649,124.08283233642578,10.420851707458496,25,,,
649,,,25,122.13671875,,
674,123.38589477539062,10.0344877243042,26,,,
674,,,26,121.46463775634766,,
699,122.7058334350586,9.905824661254883,27,,,
699,,,27,120.78307342529297,,
724,122.0433120727539,9.935501098632812,28,,,
724,,,28,120.11383819580078,,
749,121.3846664428711,9.75956916809082,29,,,
749,,,29,119.4505386352539,,
