step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,153.41909790039062,22.416149139404297,0,,,
24,152.48634338378906,22.164936065673828,0,,,
24,,,0,145.01263427734375,,
49,151.59425354003906,21.5634765625,1,,,
49,,,1,144.1543426513672,,
74,150.70474243164062,20.984264373779297,2,,,
74,,,2,143.31167602539062,,
99,149.8081512451172,20.349882125854492,3,,,
99,,,3,142.48143005371094,,
124,148.92861938476562,19.566804885864258,4,,,
124,,,4,141.649658203125,,
149,148.0709228515625,19.417570114135742,5,,,
149,,,5,140.81484985351562,,
174,147.19969177246094,19.476356506347656,6,,,
174,,,6,140.0083770751953,,
199,146.34642028808594,18.492677688598633,7,,,
199,,,7,139.19259643554688,,
224,145.48048400878906,18.33401870727539,8,,,
224,,,8,138.3869171142578,,
249,144.6190643310547,17.91459083557129,9,,,
249,,,9,137.58575439453125,,
274,143.77520751953125,17.95636558532715,10,,,
274,,,10,136.78660583496094,,
299,142.95443725585938,17.56850814819336,11,,,
299,,,11,135.99472045898438,,
324,142.12973022460938,16.613218307495117,12,,,
324,,,12,135.21099853515625,,
349,141.29730224609375,16.105751037597656,13,,,
349,,,13,134.42771911621094,,
374,140.48468017578125,15.358366966247559,14,,,
374,,,14,133.64828491210938,,
399,139.67068481445312,14.42221450805664,15,,,
399,,,15,132.87733459472656,,
424,138.85113525390625,13.793673515319824,16,,,
424,,,16,132.12339782714844,,
449,138.02383422851562,13.442440032958984,17,,,
449,,,17,131.3568115234375,,
474,137.24691772460938,13.418910026550293,18,,,
474,,,18,130.59722900390625,,
499,136.45672607421875,13.333962440490723,19,,,
499,,,19,129.8497314453125,,
524,135.6780242919922,13.57088851928711,20,,,
524,,,20,129.1002197265625,,
549,134.88560485839844,12.89310073852539,21,,,
549,,,21,128.3684539794922,,
574,134.11431884765625,12.429235458374023,22,,,
574,,,22,127.62641906738281,,
599,133.3285369873047,12.429235458374023,23,,,
599,,,23,126.90083312988281,,
624,132.54898071289062,12.166804313659668,24,,,
624,,,24,126.17912292480469,,
649,131.80479431152344,11.85543441772461,25,,,
649,,,25,125.44889831542969,,
674,131.04354858398438,11.636884689331055,26,,,
674,,,26,124.73619842529297,,
699,130.29046630859375,11.408371925354004,27,,,
699,,,27,124.02400207519531,,
724,129.55735778808594,11.367815017700195,28,,,
724,,,28,123.3127670288086,,
749,128.81143188476562,11.712533950805664,29,,,
749,,,29,122.61665344238281,,
774,128.06561279296875,11.595848083496094,30,,,
774,,,30,121.9165267944336,,
799,127.31920623779297,10.962332725524902,31,,,
799,,,31,121.22792053222656,,
824,126.60411071777344,10.410882949829102,32,,,
824,,,32,120.5322036743164,,
849,125.89411926269531,10.410882949829102,33,,,
849,,,33,119.84476470947266,,
874,125.16363525390625,10.410882949829102,34,,,
874,,,34,119.17200469970703,,
899,124.44567108154297,10.473308563232422,35,,,
899,,,35,118.4944839477539,,
924,123.73604583740234,10.444190979003906,36,,,
924,,,36,117.81967163085938,,
949,123.37952423095703,10.315673828125,37,,,
949,,,37,117.31243133544922,,
974,123.02765655517578,10.171326637268066,38,,,
974,,,38,116.97869110107422,,
999,122.67638397216797,9.932984352111816,39,,,
999,,,39,116.64762878417969,,
1024,122.32284545898438,9.932984352111816,40,,,
1024,,,40,116.31522369384766,,
1049,121.97377014160156,9.932984352111816,41,,,
1049,,,41,115.98432922363281,,
1074,121.6220703125,9.932984352111816,42,,,
1074,,,42,115.65615844726562,,
1099,121.2795639038086,10.158480644226074,43,,,
1099,,,43,115.32331085205078,,
1124,121.10296630859375,10.051318168640137,44,,,
1124,,,44,115.07792663574219,,
1149,120.92951965332031,10.051318168640137,45,,,
1149,,,45,114.91262817382812,,
1174,120.75477600097656,10.051318168640137,46,,,
1174,,,46,114.74836730957031,,
1199,120.58053588867188,10.007586479187012,47,,,
1199,,,47,114.58525085449219,,
1224,120.49360656738281,9.960942268371582,48,,,
1224,,,48,114.45887756347656,,
1249,120.40740966796875,9.960942268371582,49,,,
1249,,,49,114.3775405883789,,
1250,,,50,,110.782958984375,10.215751647949219
