step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
924,9.319615364074707,36,104.90892791748047,,,
924,,36,,115.72624206542969,,
949,9.232726097106934,37,104.3340072631836,,,
949,,37,,115.08174133300781,,
974,9.189489364624023,38,103.7624282836914,,,
974,,38,,114.43363952636719,,
999,9.107744216918945,39,103.20291900634766,,,
999,,39,,113.79656982421875,,
1024,8.894948959350586,40,102.63995361328125,,,
1024,,40,,113.16015625,,
1049,8.894948959350586,41,102.08181762695312,,,
1049,,41,,112.53612518310547,,
1074,8.894948959350586,42,101.53079223632812,,,
1074,,42,,111.9002914428711,,
1099,8.717704772949219,43,100.97323608398438,,,
1099,,43,,111.2783432006836,,
1124,8.62158489227295,44,100.4261245727539,,,
1124,,44,,110.66064453125,,
1149,8.15735912322998,45,99.87748718261719,,,
1149,,45,,110.04579162597656,,
1174,8.15735912322998,46,99.33329010009766,,,
1174,,46,,109.43529510498047,,
1199,8.127697944641113,47,98.79666137695312,,,
1199,,47,,108.82390594482422,,
1224,8.041303634643555,48,98.26688385009766,,,
1224,,48,,108.21788787841797,,
1249,8.026758193969727,49,97.73304748535156,,,
1249,,49,,107.62318420410156,,
1274,7.951184272766113,50,97.19869995117188,,,
1274,,50,,107.02154541015625,,
1299,7.951184272766113,51,96.66918182373047,,,
1299,,51,,106.43115997314453,,
1324,7.921205043792725,52,96.15032958984375,,,
1324,,52,,105.83685302734375,,
1349,7.741599082946777,53,95.62799835205078,,,
1349,,53,,105.25373077392578,,
1374,7.523744106292725,54,95.1158676147461,,,
1374,,54,,104.66751098632812,,
1399,7.320267200469971,55,94.59945678710938,,,
1399,,55,,104.09367370605469,,
1424,7.25786018371582,56,94.0830307006836,,,
1424,,56,,103.51596069335938,,
1449,7.204779148101807,57,93.57122802734375,,,
1449,,57,,102.94143676757812,,
1474,7.204779148101807,58,93.07320404052734,,,
1474,,58,,102.37223815917969,,
1499,7.1744704246521,59,92.56818389892578,,,
1499,,59,,101.80799102783203,,
1524,7.023196220397949,60,92.07247924804688,,,
1524,,60,,101.2408218383789,,
1549,7.003269195556641,61,91.56835174560547,,,
1549,,61,,100.68865203857422,,
1574,6.774773597717285,62,91.07152557373047,,,
1574,,62,,100.12847900390625,,
1599,6.774773597717285,63,90.58610534667969,,,
1599,,63,,99.572509765625,,
1624,6.746693134307861,64,90.09314727783203,,,
1624,,64,,99.02848815917969,,
1649,6.724888801574707,65,89.60892486572266,,,
1649,,65,,98.47937774658203,,
1674,6.767895698547363,66,89.12828063964844,,,
1674,,66,,97.9365005493164,,
1699,6.690704822540283,67,88.64320373535156,,,
1699,,67,,97.39424133300781,,
1724,6.690704822540283,68,88.1672592163086,,,
1724,,68,,96.8623046875,,
1749,6.677520751953125,69,87.69523620605469,,,
1749,,69,,96.32034301757812,,
1774,6.677520751953125,70,87.2221450805664,,,
1774,,70,,95.79510498046875,,
1799,6.677520751953125,71,86.74881744384766,,,
1799,,71,,95.26781463623047,,
1824,6.669957160949707,72,86.27436828613281,,,
1824,,72,,94.74535369873047,,
1849,6.669957160949707,73,85.81260681152344,,,
1849,,73,,94.21756744384766,,
1874,6.669957160949707,74,85.34642791748047,,,
1874,,74,,93.70114135742188,,
1899,6.377746105194092,75,84.8982162475586,,,
1899,,75,,93.18673706054688,,
1924,6.365419864654541,76,84.44039154052734,,,
1924,,76,,92.6744155883789,,
1949,6.365419864654541,77,83.9778060913086,,,
1949,,77,,92.1639633178711,,
1974,6.365419864654541,78,83.53258514404297,,,
1974,,78,,91.65449523925781,,
1999,6.354040145874023,79,83.08596801757812,,,
1999,,79,,91.15338897705078,,
2024,6.4733099937438965,80,82.6380386352539,,,
2024,,80,,90.65312194824219,,
2049,6.456210136413574,81,82.19324493408203,,,
2049,,81,,90.15231323242188,,
2074,6.456210136413574,82,81.74800872802734,,,
2074,,82,,89.66323852539062,,
2099,6.373201370239258,83,81.3070068359375,,,
2099,,83,,89.1640396118164,,
2124,6.4496002197265625,84,81.08892059326172,,,
2124,,84,,88.79308319091797,,
2149,6.4496002197265625,85,80.86856079101562,,,
2149,,85,,88.54951477050781,,
2174,6.4496002197265625,86,80.65116119384766,,,
2174,,86,,88.30413055419922,,
2199,6.4496002197265625,87,80.4341049194336,,,
2199,,87,,88.06118774414062,,
2224,6.4496002197265625,88,80.32504272460938,,,
2224,,88,,87.87767791748047,,
2249,6.4496002197265625,89,80.21650695800781,,,
2249,,89,,87.755126953125,,
2250,,90,,,7.262548923492432,84.1561508178711
