step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,151.4481658935547,19.956592559814453,0,,,
24,151.32444763183594,18.684358596801758,0,,,
24,,,0,1301.8885498046875,,
49,151.21437072753906,17.859378814697266,1,,,
49,,,1,1302.19140625,,
74,151.1055145263672,15.906783103942871,2,,,
74,,,2,1301.057861328125,,
99,150.99266052246094,15.18525505065918,3,,,
99,,,3,1300.399658203125,,
124,150.88406372070312,14.503125190734863,4,,,
124,,,4,1299.3861083984375,,
149,150.77903747558594,14.055242538452148,5,,,
149,,,5,1297.8057861328125,,
174,150.6725616455078,13.613158226013184,6,,,
174,,,6,1295.128662109375,,
199,150.56919860839844,13.402936935424805,7,,,
199,,,7,1293.631591796875,,
224,150.46261596679688,12.951469421386719,8,,,
224,,,8,1291.78955078125,,
249,150.35948181152344,12.326379776000977,9,,,
249,,,9,1285.8092041015625,,
274,150.26686096191406,10.845205307006836,10,,,
274,,,10,1282.9434814453125,,
299,150.1675262451172,9.909136772155762,11,,,
299,,,11,1278.6253662109375,,
324,150.0796356201172,9.718857765197754,12,,,
324,,,12,1272.8441162109375,,
349,149.99156188964844,9.0401029586792,13,,,
349,,,13,1268.400146484375,,
374,149.90890502929688,8.730463027954102,14,,,
374,,,14,1264.1497802734375,,
399,149.8341827392578,8.851580619812012,15,,,
399,,,15,1258.9407958984375,,
424,149.75440979003906,8.982336044311523,16,,,
424,,,16,1253.6185302734375,,
449,149.6763916015625,8.942621231079102,17,,,
449,,,17,1247.6944580078125,,
474,149.60069274902344,8.946130752563477,18,,,
474,,,18,1240.5107421875,,
499,149.56285095214844,8.751886367797852,19,,,
499,,,19,1233.9549560546875,,
524,149.5253448486328,8.566732406616211,20,,,
524,,,20,1229.5262451171875,,
549,149.49148559570312,8.594613075256348,21,,,
549,,,21,1226.7296142578125,,
574,149.45555114746094,8.6276273727417,22,,,
574,,,22,1223.1378173828125,,
599,149.41871643066406,8.740518569946289,23,,,
599,,,23,1219.97705078125,,
624,149.38616943359375,8.718321800231934,24,,,
624,,,24,1216.1383056640625,,
649,149.3690185546875,8.719541549682617,25,,,
649,,,25,1211.2177734375,,
674,149.3512725830078,8.719541549682617,26,,,
674,,,26,1208.3343505859375,,
699,149.3359375,8.719541549682617,27,,,
699,,,27,1207.63916015625,,
724,149.3195343017578,8.744476318359375,28,,,
724,,,28,1203.19970703125,,
749,149.3114471435547,8.744476318359375,29,,,
749,,,29,1200.719970703125,,
774,149.30340576171875,8.632177352905273,30,,,
774,,,30,1198.684326171875,,
775,,,31,,122.2468032836914,8.558341979980469
