step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,153.41909790039062,22.416149139404297,0,,,
24,153.28408813476562,21.253725051879883,0,,,
24,,,0,1419.1917724609375,,
49,153.16336059570312,18.587617874145508,1,,,
49,,,1,1419.0040283203125,,
74,153.04400634765625,16.994792938232422,2,,,
74,,,2,1417.7578125,,
99,152.9298858642578,15.533369064331055,3,,,
99,,,3,1415.88720703125,,
124,152.83056640625,14.381277084350586,4,,,
124,,,4,1414.48046875,,
149,152.7236328125,13.484620094299316,5,,,
149,,,5,1412.1307373046875,,
174,152.62818908691406,12.918139457702637,6,,,
174,,,6,1410.9456787109375,,
199,152.53253173828125,11.728946685791016,7,,,
199,,,7,1408.5517578125,,
224,152.4439697265625,10.85516357421875,8,,,
224,,,8,1406.2353515625,,
249,152.3507080078125,10.62230110168457,9,,,
249,,,9,1404.201904296875,,
274,152.26498413085938,9.833081245422363,10,,,
274,,,10,1402.14306640625,,
299,152.18016052246094,9.407764434814453,11,,,
299,,,11,1397.72314453125,,
324,152.09544372558594,9.295136451721191,12,,,
324,,,12,1394.9979248046875,,
349,152.0118865966797,8.822691917419434,13,,,
349,,,13,1388.797607421875,,
374,151.92791748046875,8.33291244506836,14,,,
374,,,14,1384.5262451171875,,
399,151.85047912597656,8.033885955810547,15,,,
399,,,15,1378.1951904296875,,
424,151.77867126464844,7.616500377655029,16,,,
424,,,16,1372.169189453125,,
449,151.7062530517578,7.53541374206543,17,,,
449,,,17,1367.964111328125,,
474,151.63462829589844,7.635779857635498,18,,,
474,,,18,1360.0762939453125,,
499,151.55844116210938,7.676418304443359,19,,,
499,,,19,1352.1954345703125,,
524,151.4943389892578,7.527620792388916,20,,,
524,,,20,1345.075927734375,,
549,151.431640625,7.480883598327637,21,,,
549,,,21,1333.79052734375,,
574,151.36468505859375,7.415074348449707,22,,,
574,,,22,1323.56982421875,,
599,151.30673217773438,7.414466381072998,23,,,
599,,,23,1311.11865234375,,
624,151.2517852783203,7.636332988739014,24,,,
624,,,24,1301.7509765625,,
649,151.20262145996094,7.603636264801025,25,,,
649,,,25,1297.1309814453125,,
674,151.14671325683594,7.608893871307373,26,,,
674,,,26,1291.528076171875,,
699,151.12205505371094,7.640666484832764,27,,,
699,,,27,1287.215576171875,,
724,151.09791564941406,7.63922119140625,28,,,
724,,,28,1281.94384765625,,
749,151.07395935058594,7.670163631439209,29,,,
749,,,29,1275.1715087890625,,
774,151.05393981933594,7.407568454742432,30,,,
774,,,30,1271.7813720703125,,
799,151.0323028564453,7.407568454742432,31,,,
799,,,31,1265.971923828125,,
824,151.00836181640625,7.407568454742432,32,,,
824,,,32,1260.3133544921875,,
849,150.9856719970703,7.372560024261475,33,,,
849,,,33,1254.108642578125,,
874,150.96295166015625,7.491400241851807,34,,,
874,,,34,1250.8504638671875,,
899,150.9401092529297,7.631833553314209,35,,,
899,,,35,1244.2535400390625,,
924,150.91969299316406,7.631833553314209,36,,,
924,,,36,1239.86669921875,,
949,150.90164184570312,7.631833553314209,37,,,
949,,,37,1234.41455078125,,
974,150.89125061035156,7.631833553314209,38,,,
974,,,38,1230.70068359375,,
999,150.88052368164062,7.631833553314209,39,,,
999,,,39,1229.207763671875,,
1024,150.87213134765625,7.668063163757324,40,,,
1024,,,40,1225.7342529296875,,
1049,150.8629150390625,7.668063163757324,41,,,
1049,,,41,1221.8983154296875,,
1074,150.85867309570312,7.668063163757324,42,,,
1074,,,42,1220.9783935546875,,
1099,150.85386657714844,7.668063163757324,43,,,
1099,,,43,1218.95849609375,,
1100,,,44,,133.60960388183594,7.16339111328125
