step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,172.4965057373047,26.611326217651367,0,,,
24,172.35589599609375,26.855615615844727,0,,,
24,,,0,1403.94677734375,,
49,172.19090270996094,25.051097869873047,1,,,
49,,,1,1404.93212890625,,
74,172.0277099609375,23.786245346069336,2,,,
74,,,2,1405.4632568359375,,
99,171.87265014648438,22.519975662231445,3,,,
99,,,3,1405.0244140625,,
124,171.72117614746094,21.605934143066406,4,,,
124,,,4,1404.1552734375,,
149,171.57337951660156,19.160280227661133,5,,,
149,,,5,1403.7427978515625,,
174,171.4252471923828,17.438011169433594,6,,,
174,,,6,1402.9691162109375,,
199,171.29263305664062,15.747977256774902,7,,,
199,,,7,1400.7027587890625,,
224,171.1547393798828,14.066337585449219,8,,,
224,,,8,1399.8798828125,,
249,171.0229034423828,12.611852645874023,9,,,
249,,,9,1397.92041015625,,
274,170.89244079589844,11.757979393005371,10,,,
274,,,10,1394.4794921875,,
299,170.76708984375,11.425588607788086,11,,,
299,,,11,1393.109375,,
324,170.6407470703125,11.298051834106445,12,,,
324,,,12,1391.3782958984375,,
349,170.52320861816406,10.758031845092773,13,,,
349,,,13,1386.8232421875,,
374,170.4065399169922,10.21862506866455,14,,,
374,,,14,1383.3961181640625,,
399,170.28375244140625,9.897111892700195,15,,,
399,,,15,1377.319091796875,,
424,170.16973876953125,9.806947708129883,16,,,
424,,,16,1371.0216064453125,,
449,170.05882263183594,9.754745483398438,17,,,
449,,,17,1362.62451171875,,
474,169.94947814941406,9.545306205749512,18,,,
474,,,18,1356.8643798828125,,
499,169.84104919433594,9.323433876037598,19,,,
499,,,19,1352.0179443359375,,
524,169.73081970214844,8.871905326843262,20,,,
524,,,20,1346.003173828125,,
549,169.62872314453125,8.813172340393066,21,,,
549,,,21,1338.3162841796875,,
574,169.53216552734375,8.827444076538086,22,,,
574,,,22,1330.007080078125,,
599,169.4260711669922,8.657430648803711,23,,,
599,,,23,1320.083740234375,,
624,169.33160400390625,8.745732307434082,24,,,
624,,,24,1311.7337646484375,,
649,169.24032592773438,8.710030555725098,25,,,
649,,,25,1297.6285400390625,,
674,169.1562042236328,8.66195011138916,26,,,
674,,,26,1287.069580078125,,
699,169.07736206054688,8.535322189331055,27,,,
699,,,27,1280.7791748046875,,
724,168.99578857421875,8.38507080078125,28,,,
724,,,28,1271.047607421875,,
749,168.9262237548828,8.622241973876953,29,,,
749,,,29,1261.3697509765625,,
774,168.8545379638672,8.539843559265137,30,,,
774,,,30,1250.7017822265625,,
799,168.78646850585938,8.653499603271484,31,,,
799,,,31,1243.3160400390625,,
824,168.7214813232422,8.628522872924805,32,,,
824,,,32,1230.08740234375,,
849,168.6898956298828,8.524275779724121,33,,,
849,,,33,1219.433349609375,,
874,168.6569366455078,8.531228065490723,34,,,
874,,,34,1215.7568359375,,
899,168.62486267089844,8.524275779724121,35,,,
899,,,35,1209.02783203125,,
924,168.59410095214844,8.531228065490723,36,,,
924,,,36,1202.9554443359375,,
949,168.57843017578125,8.59320068359375,37,,,
949,,,37,1199.8670654296875,,
974,168.56222534179688,8.59320068359375,38,,,
974,,,38,1198.86083984375,,
975,,,39,,152.25457763671875,7.09181022644043
