step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,147.27072143554688,22.45050811767578,0,,,
24,147.07298278808594,20.50844955444336,0,,,
24,,,0,1464.28173828125,,
49,146.86044311523438,18.980792999267578,1,,,
49,,,1,1463.954345703125,,
74,146.66302490234375,17.119632720947266,2,,,
74,,,2,1462.8515625,,
99,146.46932983398438,15.6416015625,3,,,
99,,,3,1461.9002685546875,,
124,146.2771453857422,13.66663932800293,4,,,
124,,,4,1461.0240478515625,,
149,146.0946044921875,12.445117950439453,5,,,
149,,,5,1458.9066162109375,,
174,145.91012573242188,10.772913932800293,6,,,
174,,,6,1456.89501953125,,
199,145.7325439453125,10.401830673217773,7,,,
199,,,7,1453.5526123046875,,
224,145.5597686767578,10.164877891540527,8,,,
224,,,8,1449.98974609375,,
249,145.39193725585938,9.667309761047363,9,,,
249,,,9,1444.6683349609375,,
274,145.23129272460938,9.567217826843262,10,,,
274,,,10,1437.2879638671875,,
299,145.06411743164062,9.10073471069336,11,,,
299,,,11,1431.3326416015625,,
324,144.90879821777344,8.193489074707031,12,,,
324,,,12,1426.583740234375,,
349,144.75379943847656,7.739232063293457,13,,,
349,,,13,1419.1756591796875,,
374,144.60446166992188,7.721292495727539,14,,,
374,,,14,1409.4117431640625,,
399,144.45938110351562,7.463433742523193,15,,,
399,,,15,1403.2293701171875,,
424,144.31997680664062,7.403665542602539,16,,,
424,,,16,1396.9346923828125,,
449,144.1810302734375,7.354355335235596,17,,,
449,,,17,1387.875,,
474,144.03990173339844,7.265003681182861,18,,,
474,,,18,1379.6663818359375,,
499,143.91184997558594,7.265003681182861,19,,,
499,,,19,1373.259033203125,,
524,143.78395080566406,7.024970531463623,20,,,
524,,,20,1367.502197265625,,
549,143.66358947753906,6.601974010467529,21,,,
549,,,21,1358.451416015625,,
574,143.54627990722656,6.256988525390625,22,,,
574,,,22,1348.81689453125,,
599,143.4292755126953,6.216273307800293,23,,,
599,,,23,1334.8348388671875,,
624,143.3244171142578,5.860699653625488,24,,,
624,,,24,1323.5506591796875,,
649,143.2167510986328,6.109330654144287,25,,,
649,,,25,1310.2125244140625,,
674,143.1136932373047,5.972392559051514,26,,,
674,,,26,1300.2926025390625,,
699,143.01736450195312,5.867849826812744,27,,,
699,,,27,1288.4278564453125,,
724,142.9296417236328,5.947591781616211,28,,,
724,,,28,1274.8353271484375,,
749,142.88583374023438,5.859408378601074,29,,,
749,,,29,1270.930908203125,,
774,142.84352111816406,5.859408378601074,30,,,
774,,,30,1264.2181396484375,,
799,142.80181884765625,5.953425407409668,31,,,
799,,,31,1259.7672119140625,,
824,142.76113891601562,5.940540313720703,32,,,
824,,,32,1255.2559814453125,,
849,142.71971130371094,5.768319606781006,33,,,
849,,,33,1249.0560302734375,,
874,142.67987060546875,5.698059558868408,34,,,
874,,,34,1245.0020751953125,,
899,142.63787841796875,5.723319053649902,35,,,
899,,,35,1240.4832763671875,,
924,142.6006622314453,5.723319053649902,36,,,
924,,,36,1232.0223388671875,,
949,142.5621337890625,5.6682820320129395,37,,,
949,,,37,1224.995361328125,,
974,142.52386474609375,5.6682820320129395,38,,,
974,,,38,1216.35205078125,,
999,142.4879913330078,5.681096076965332,39,,,
999,,,39,1214.970947265625,,
1024,142.45083618164062,5.681096076965332,40,,,
1024,,,40,1210.5220947265625,,
1049,142.4144287109375,5.587334632873535,41,,,
1049,,,41,1204.776611328125,,
1074,142.37872314453125,5.587334632873535,42,,,
1074,,,42,1195.1678466796875,,
1099,142.34620666503906,5.587334632873535,43,,,
1099,,,43,1190.6727294921875,,
1124,142.3115234375,5.587334632873535,44,,,
1124,,,44,1184.427978515625,,
1149,142.2794952392578,5.587334632873535,45,,,
1149,,,45,1177.98974609375,,
1174,142.263916015625,5.587334632873535,46,,,
1174,,,46,1175.222412109375,,
1199,142.24789428710938,5.587334632873535,47,,,
1199,,,47,1173.0592041015625,,
1224,142.23284912109375,5.587334632873535,48,,,
1224,,,48,1171.0087890625,,
1249,142.21665954589844,5.4486985206604,49,,,
1249,,,49,1167.3179931640625,,
1274,142.20164489746094,5.4486985206604,50,,,
1274,,,50,1164.807861328125,,
1299,142.1862335205078,5.4486985206604,51,,,
1299,,,51,1163.0032958984375,,
1324,142.1727294921875,5.4486985206604,52,,,
1324,,,52,1161.4183349609375,,
1349,142.1576690673828,5.4486985206604,53,,,
1349,,,53,1160.2034912109375,,
1374,142.1501922607422,5.4486985206604,54,,,
1374,,,54,1158.3699951171875,,
1399,142.14227294921875,5.4486985206604,55,,,
1399,,,55,1158.5865478515625,,
1424,142.13475036621094,5.4486985206604,56,,,
1424,,,56,1158.1683349609375,,
1449,142.12770080566406,5.4486985206604,57,,,
1449,,,57,1157.81982421875,,
1474,142.1239471435547,5.4486985206604,58,,,
1474,,,58,1156.4427490234375,,
1499,142.12026977539062,5.472576141357422,59,,,
1499,,,59,1153.6279296875,,
1500,,,60,,131.4251708984375,6.559506893157959
