epoch,step,test_mse,test_regret,train_loss,val_mse,val_regret
0,2,,,,10151266304.0,0.13014674186706543
0,2,,,0.133850559592247,,
1,5,,,,10151254016.0,0.2587060332298279
1,5,,,0.07123676687479019,,
2,8,,,,10151240704.0,0.02089926414191723
2,8,,,0.056761037558317184,,
3,11,,,,10151227392.0,0.024905983358621597
3,11,,,0.05106053873896599,,
4,14,,,,10151217152.0,0.024905983358621597
4,14,,,0.046671852469444275,,
5,17,,,,10151211008.0,0.024905983358621597
5,17,,,0.04325813055038452,,
6,20,,,,10151203840.0,0.012901184149086475
6,20,,,0.04122799262404442,,
7,23,,,,10151200768.0,0.012901184149086475
7,23,,,0.039232704788446426,,
8,26,,,,10151196672.0,0.02089926414191723
8,26,,,0.03809322416782379,,
9,29,,,,10151191552.0,0.02089926414191723
9,29,,,0.03732860088348389,,
10,32,,,,10151187456.0,0.024905983358621597
10,32,,,0.03596467897295952,,
11,35,,,,10151186432.0,0.024905983358621597
11,35,,,0.035032954066991806,,
12,38,,,,10151185408.0,0.024905983358621597
12,38,,,0.03487258404493332,,
13,41,,,,10151184384.0,0.024905983358621597
13,41,,,0.03474545106291771,,
14,44,,,,10151183360.0,0.024905983358621597
14,44,,,0.03437754511833191,,
15,47,,,,10151183360.0,0.024905983358621597
15,47,,,0.03395529463887215,,
16,50,,,,10151183360.0,0.024905983358621597
16,50,,,0.03388303145766258,,
17,53,,,,10151183360.0,0.024905983358621597
17,53,,,0.03382802754640579,,
18,56,,,,10151183360.0,0.024905983358621597
18,56,,,0.033708684146404266,,
19,59,,,,10151182336.0,0.024905983358621597
19,59,,,0.03356055170297623,,
20,62,,,,10151182336.0,0.024905983358621597
20,62,,,0.03352303057909012,,
21,65,,,,10151182336.0,0.024905983358621597
21,65,,,0.03348998725414276,,
22,68,,,,10151182336.0,0.024905983358621597
22,68,,,0.033437758684158325,,
23,71,,,,10151182336.0,0.024905983358621597
23,71,,,0.03341303765773773,,
24,74,,,,10151182336.0,0.024905983358621597
24,74,,,0.03336692601442337,,
25,77,,,,10151182336.0,0.024905983358621597
25,77,,,0.033372245728969574,,
26,80,,,,10151182336.0,0.024905983358621597
26,80,,,0.03333621844649315,,
27,83,,,,10151182336.0,0.024905983358621597
27,83,,,0.03331916034221649,,
28,86,,,,10151182336.0,0.024905983358621597
28,86,,,0.03331146016716957,,
29,89,,,,10151181312.0,0.024905983358621597
29,89,,,0.033295270055532455,,
30,92,,,,10151181312.0,0.024905983358621597
30,92,,,0.033305712044239044,,
31,95,,,,10151181312.0,0.024905983358621597
31,95,,,0.033278580754995346,,
32,98,,,,10151180288.0,0.024905983358621597
32,98,,,0.033271439373493195,,
33,101,,,,10151180288.0,0.024905983358621597
33,101,,,0.033270400017499924,,
34,104,,,,10151180288.0,0.024905983358621597
34,104,,,0.03326558321714401,,
35,107,,,,10151180288.0,0.024905983358621597
35,107,,,0.03325613960623741,,
36,110,,,,10151180288.0,0.024905983358621597
36,110,,,0.03325331583619118,,
37,113,,,,10151180288.0,0.024905983358621597
37,113,,,0.03325263410806656,,
38,116,,,,10151180288.0,0.024905983358621597
38,116,,,0.03324901685118675,,
39,119,,,,10151180288.0,0.024905983358621597
39,119,,,0.033246081322431564,,
40,122,,,,10151180288.0,0.024905983358621597
40,122,,,0.0332455113530159,,
41,125,,,,10151180288.0,0.024905983358621597
41,125,,,0.03324250131845474,,
42,128,,,,10151180288.0,0.024905983358621597
42,128,,,0.03324231132864952,,
43,131,,,,10151180288.0,0.024905983358621597
43,131,,,0.03323999047279358,,
44,134,,,,10151180288.0,0.024905983358621597
44,134,,,0.033239562064409256,,
45,137,,,,10151180288.0,0.024905983358621597
45,137,,,0.03323901444673538,,
46,140,,,,10151180288.0,0.024905983358621597
46,140,,,0.03323863446712494,,
47,143,,,,10151180288.0,0.024905983358621597
47,143,,,0.033236950635910034,,
48,146,,,,10151180288.0,0.024905983358621597
48,146,,,0.03323671594262123,,
49,149,,,,10151180288.0,0.024905983358621597
49,149,,,0.03323620930314064,,
50,152,,,,10151180288.0,0.024905983358621597
50,152,,,0.03323611989617348,,
51,155,,,,10151180288.0,0.024905983358621597
51,155,,,0.033235952258110046,,
52,158,,,,10151180288.0,0.024905983358621597
52,158,,,0.03323560208082199,,
53,161,,,,10151180288.0,0.024905983358621597
53,161,,,0.033235590904951096,,
54,164,,,,10151180288.0,0.024905983358621597
54,164,,,0.03323531150817871,,
55,167,,,,10151180288.0,0.024905983358621597
55,167,,,0.03323502466082573,,
56,170,,,,10151180288.0,0.024905983358621597
56,170,,,0.03323490917682648,,
57,173,,,,10151180288.0,0.024905983358621597
57,173,,,0.0332348495721817,,
58,176,,,,10151180288.0,0.024905983358621597
58,176,,,0.03323477506637573,,
59,179,,,,10151180288.0,0.024905983358621597
59,179,,,0.033234626054763794,,
60,182,,,,10151180288.0,0.024905983358621597
60,182,,,0.033234599977731705,,
61,185,,,,10151180288.0,0.024905983358621597
61,185,,,0.03323458135128021,,
62,188,,,,10151180288.0,0.024905983358621597
62,188,,,0.033234499394893646,,
63,191,,,,10151180288.0,0.024905983358621597
63,191,,,0.03323443606495857,,
64,194,,,,10151180288.0,0.024905983358621597
64,194,,,0.03323442488908768,,
65,197,,,,10151180288.0,0.024905983358621597
65,197,,,0.033234406262636185,,
66,200,,,,10151180288.0,0.024905983358621597
66,200,,,0.033234383910894394,,
67,203,,,,10151180288.0,0.024905983358621597
67,203,,,0.03323434293270111,,
68,206,,,,10151180288.0,0.024905983358621597
68,206,,,0.0332343615591526,,
69,209,,,,10151180288.0,0.024905983358621597
69,209,,,0.03323433920741081,,
70,212,,,,10151180288.0,0.024905983358621597
70,212,,,0.03323432803153992,,
71,215,,,,10151180288.0,0.024905983358621597
71,215,,,0.033234305679798126,,
72,218,,,,10151180288.0,0.024905983358621597
72,218,,,0.03323429822921753,,
73,221,,,,10151180288.0,0.024905983358621597
73,221,,,0.03323429450392723,,
74,224,,,,10151180288.0,0.024905983358621597
74,224,,,0.03323429450392723,,
75,227,,,,10151180288.0,0.024905983358621597
75,227,,,0.033234283328056335,,
76,230,,,,10151180288.0,0.024905983358621597
76,230,,,0.03323427960276604,,
77,233,,,,10151180288.0,0.024905983358621597
77,233,,,0.03323427587747574,,
78,236,,,,10151180288.0,0.024905983358621597
78,236,,,0.03323427215218544,,
79,239,,,,10151180288.0,0.024905983358621597
79,239,,,0.03323426842689514,,
80,242,,,,10151180288.0,0.024905983358621597
80,242,,,0.03323426842689514,,
81,245,,,,10151180288.0,0.024905983358621597
81,245,,,0.03323426470160484,,
82,248,,,,10151180288.0,0.024905983358621597
82,248,,,0.03323426842689514,,
83,251,,,,10151180288.0,0.024905983358621597
83,251,,,0.03323426470160484,,
84,254,,,,10151180288.0,0.024905983358621597
84,254,,,0.033234260976314545,,
85,257,,,,10151180288.0,0.024905983358621597
85,257,,,0.033234260976314545,,
86,260,,,,10151180288.0,0.024905983358621597
86,260,,,0.033234260976314545,,
87,263,,,,10151180288.0,0.024905983358621597
87,263,,,0.033234260976314545,,
88,266,,,,10151180288.0,0.024905983358621597
88,266,,,0.033234260976314545,,
89,269,,,,10151180288.0,0.024905983358621597
89,269,,,0.03323426470160484,,
90,272,,,,10151180288.0,0.024905983358621597
90,272,,,0.033234257251024246,,
91,275,,,,10151180288.0,0.024905983358621597
91,275,,,0.033234260976314545,,
92,278,,,,10151180288.0,0.024905983358621597
92,278,,,0.033234260976314545,,
93,281,,,,10151180288.0,0.024905983358621597
93,281,,,0.03323426470160484,,
94,284,,,,10151180288.0,0.024905983358621597
94,284,,,0.033234260976314545,,
95,287,,,,10151180288.0,0.024905983358621597
95,287,,,0.033234260976314545,,
96,290,,,,10151180288.0,0.024905983358621597
96,290,,,0.033234260976314545,,
97,293,,,,10151180288.0,0.024905983358621597
97,293,,,0.033234260976314545,,
98,296,,,,10151180288.0,0.024905983358621597
98,296,,,0.033234260976314545,,
99,299,,,,10151180288.0,0.024905983358621597
99,299,,,0.033234260976314545,,
100,302,,,,10151180288.0,0.024905983358621597
