step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,152.5802459716797,22.291946411132812,0,,,
24,152.39759826660156,20.278305053710938,0,,,
24,,,0,1446.681884765625,,
49,152.2345733642578,18.523696899414062,1,,,
49,,,1,1446.72998046875,,
74,152.0806427001953,15.58735466003418,2,,,
74,,,2,1445.5079345703125,,
99,151.9270477294922,13.592198371887207,3,,,
99,,,3,1444.1585693359375,,
124,151.76979064941406,12.049504280090332,4,,,
124,,,4,1444.5028076171875,,
149,151.61651611328125,11.330482482910156,5,,,
149,,,5,1443.2835693359375,,
174,151.4707794189453,10.785137176513672,6,,,
174,,,6,1441.114990234375,,
199,151.32611083984375,10.146645545959473,7,,,
199,,,7,1437.20654296875,,
224,151.19171142578125,9.853874206542969,8,,,
224,,,8,1434.3206787109375,,
249,151.04971313476562,9.36296558380127,9,,,
249,,,9,1430.173095703125,,
274,150.91610717773438,8.975343704223633,10,,,
274,,,10,1425.057373046875,,
299,150.77810668945312,8.379971504211426,11,,,
299,,,11,1419.9052734375,,
324,150.6436767578125,7.969038486480713,12,,,
324,,,12,1414.0662841796875,,
349,150.51788330078125,7.502190589904785,13,,,
349,,,13,1408.7154541015625,,
374,150.39305114746094,7.1929779052734375,14,,,
374,,,14,1402.6209716796875,,
399,150.27789306640625,7.277023792266846,15,,,
399,,,15,1395.3494873046875,,
424,150.16050720214844,7.326484203338623,16,,,
424,,,16,1386.8260498046875,,
449,150.05299377441406,6.746168613433838,17,,,
449,,,17,1378.017333984375,,
474,149.9380645751953,6.68739128112793,18,,,
474,,,18,1368.4176025390625,,
499,149.83424377441406,6.624864101409912,19,,,
499,,,19,1358.621826171875,,
524,149.73062133789062,6.574902534484863,20,,,
524,,,20,1351.13037109375,,
549,149.63185119628906,6.571569919586182,21,,,
549,,,21,1344.580810546875,,
574,149.53350830078125,6.519623279571533,22,,,
574,,,22,1338.99658203125,,
599,149.43670654296875,6.502664566040039,23,,,
599,,,23,1325.9515380859375,,
624,149.3490753173828,6.4822163581848145,24,,,
624,,,24,1319.9571533203125,,
649,149.2603759765625,6.4822163581848145,25,,,
649,,,25,1310.46826171875,,
674,149.1776885986328,6.424226760864258,26,,,
674,,,26,1299.3597412109375,,
699,149.09274291992188,6.279196262359619,27,,,
699,,,27,1291.7747802734375,,
724,149.01535034179688,6.3475751876831055,28,,,
724,,,28,1277.968017578125,,
749,148.93646240234375,6.366218090057373,29,,,
749,,,29,1268.565673828125,,
774,148.86468505859375,6.366218090057373,30,,,
774,,,30,1254.905517578125,,
799,148.79080200195312,6.193006992340088,31,,,
799,,,31,1244.309326171875,,
824,148.7189178466797,6.193006992340088,32,,,
824,,,32,1234.5068359375,,
849,148.6455535888672,6.173769950866699,33,,,
849,,,33,1224.298095703125,,
874,148.5843505859375,6.173769950866699,34,,,
874,,,34,1211.402587890625,,
899,148.51809692382812,6.173769950866699,35,,,
899,,,35,1202.1749267578125,,
924,148.4578857421875,6.273055553436279,36,,,
924,,,36,1184.1253662109375,,
949,148.3965301513672,6.273055553436279,37,,,
949,,,37,1175.41943359375,,
974,148.3681640625,6.307968616485596,38,,,
974,,,38,1169.5523681640625,,
999,148.34024047851562,6.307968616485596,39,,,
999,,,39,1164.2445068359375,,
1024,148.3101043701172,6.307968616485596,40,,,
1024,,,40,1158.9945068359375,,
1049,148.28297424316406,6.271104335784912,41,,,
1049,,,41,1152.4512939453125,,
1074,148.26931762695312,6.271104335784912,42,,,
1074,,,42,1148.2686767578125,,
1099,148.25514221191406,6.280172348022461,43,,,
1099,,,43,1146.4766845703125,,
1100,,,44,,140.65171813964844,6.784628391265869
