step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
1249,8.301058769226074,49,106.90338134765625,,,
1249,,49,,108.86251831054688,,
1274,8.34504222869873,50,106.30712127685547,,,
1274,,50,,108.26293182373047,,
1299,8.347360610961914,51,105.76029205322266,,,
1299,,51,,107.65105438232422,,
1324,8.34504222869873,52,105.1842269897461,,,
1324,,52,,107.04718780517578,,
1349,8.359755516052246,53,104.60757446289062,,,
1349,,53,,106.45640563964844,,
1374,8.333331108093262,54,104.33049774169922,,,
1374,,54,,105.9946060180664,,
1399,8.393879890441895,55,104.05191040039062,,,
1399,,55,,105.70126342773438,,
1424,8.269501686096191,56,103.76922607421875,,,
1424,,56,,105.40219116210938,,
1449,8.259871482849121,57,103.48650360107422,,,
1449,,57,,105.1109390258789,,
1474,8.259871482849121,58,103.20982360839844,,,
1474,,58,,104.81327056884766,,
1499,8.200114250183105,59,102.93376159667969,,,
1499,,59,,104.51952362060547,,
1524,8.15646743774414,60,102.6554183959961,,,
1524,,60,,104.2253646850586,,
1549,8.108497619628906,61,102.37985229492188,,,
1549,,61,,103.93273162841797,,
1574,8.049867630004883,62,102.09932708740234,,,
1574,,62,,103.64289093017578,,
1599,8.023849487304688,63,101.82769775390625,,,
1599,,63,,103.3488540649414,,
1624,8.013553619384766,64,101.55272674560547,,,
1624,,64,,103.05785369873047,,
1649,8.013553619384766,65,101.28131866455078,,,
1649,,65,,102.766845703125,,
1674,8.01625919342041,66,101.00115203857422,,,
1674,,66,,102.47875213623047,,
1699,8.01625919342041,67,100.72488403320312,,,
1699,,67,,102.19050598144531,,
1724,8.01625919342041,68,100.4565200805664,,,
1724,,68,,101.89886474609375,,
1749,8.01625919342041,69,100.31912994384766,,,
1749,,69,,101.6826171875,,
1774,8.01625919342041,70,100.18396759033203,,,
1774,,70,,101.5373306274414,,
1799,8.01625919342041,71,100.04625701904297,,,
1799,,71,,101.39557647705078,,
1824,8.120141983032227,72,99.9101333618164,,,
1824,,72,,101.24983215332031,,
1849,8.120141983032227,73,99.84252166748047,,,
1849,,73,,101.14089965820312,,
1874,8.120141983032227,74,99.77549743652344,,,
1874,,74,,101.06847381591797,,
1875,,75,,,6.526801109313965,96.49605560302734
