epoch,step,test_mse,test_regret,train_loss,val_mse,val_regret
0,0,,,,19.173017501831055,0.06554900854825974
0,2,,,,19.021738052368164,0.020766757428646088
0,2,,,0.29881981015205383,,
1,5,,,,18.959016799926758,0.004564336501061916
1,5,,,0.298348605632782,,
2,8,,,,18.928842544555664,0.0010451931739225984
2,8,,,0.2983493208885193,,
3,11,,,,18.93464469909668,0.008875982835888863
3,11,,,0.29825931787490845,,
4,14,,,,18.96101188659668,0.0
4,14,,,0.29822421073913574,,
5,17,,,,18.965452194213867,0.0
5,17,,,0.2982000410556793,,
6,20,,,,18.946619033813477,0.0
6,20,,,0.29816925525665283,,
7,23,,,,18.922809600830078,0.0037060745526105165
7,23,,,0.2981610894203186,,
8,26,,,,18.911888122558594,0.0026370342820882797
8,26,,,0.29815465211868286,,
9,29,,,,18.922710418701172,0.0026370342820882797
9,29,,,0.29813331365585327,,
10,32,,,,18.93825340270996,0.0010451931739225984
10,32,,,0.29812854528427124,,
11,35,,,,18.944751739501953,7.492941222153604e-05
11,35,,,0.2981301248073578,,
12,38,,,,18.93790626525879,0.0
12,38,,,0.2981276512145996,,
13,41,,,,18.93186378479004,0.0
13,41,,,0.2981230914592743,,
14,44,,,,18.925071716308594,0.0
14,44,,,0.2981218099594116,,
15,47,,,,18.920042037963867,0.0
15,47,,,0.2981214225292206,,
16,50,,,,18.917726516723633,0.0
16,50,,,0.29812148213386536,,
17,53,,,,18.917766571044922,0.0
17,53,,,0.2981213331222534,,
18,56,,,,18.918821334838867,0.0
18,56,,,0.29812103509902954,,
19,59,,,,18.92038345336914,0.0
19,59,,,0.29812076687812805,,
20,62,,,,18.922035217285156,0.0
20,62,,,0.29812052845954895,,
21,65,,,,18.922780990600586,0.0
21,65,,,0.2981204092502594,,
22,68,,,,18.92340850830078,0.0
22,68,,,0.298120379447937,,
23,71,,,,18.92389678955078,0.0
23,71,,,0.29812031984329224,,
24,74,,,,18.924266815185547,0.0
24,74,,,0.29812026023864746,,
25,77,,,,18.924394607543945,0.0
25,77,,,0.2981202304363251,,
26,80,,,,18.924488067626953,0.0
26,80,,,0.2981202304363251,,
27,83,,,,18.924541473388672,0.0
27,83,,,0.2981202304363251,,
28,86,,,,18.924579620361328,0.0
28,86,,,0.2981202304363251,,
29,89,,,,18.924589157104492,0.0
29,89,,,0.2981202006340027,,
30,92,,,,18.92459487915039,0.0
30,92,,,0.2981202304363251,,
31,95,,,,18.92459487915039,0.0
31,95,,,0.2981202304363251,,
32,98,,,,18.924592971801758,0.0
32,98,,,0.2981202304363251,,
33,101,,,,18.924589157104492,0.0
33,101,,,0.2981202304363251,,
34,104,,,,18.924589157104492,0.0
34,104,,,0.2981202006340027,,
35,107,,,,18.924585342407227,0.0
35,107,,,0.2981202006340027,,
36,110,,,,18.924583435058594,0.0
36,110,,,0.2981202304363251,,
37,113,,,,18.92458152770996,0.0
37,113,,,0.2981202304363251,,
38,116,,,,18.924579620361328,0.0
38,116,,,0.2981202304363251,,
39,119,,,,18.924577713012695,0.0
39,119,,,0.2981202304363251,,
40,122,,,,18.924577713012695,0.0
40,122,,,0.2981202304363251,,
41,125,,,,18.92457389831543,0.0
41,125,,,0.2981202304363251,,
42,128,,,,18.92457389831543,0.0
42,128,,,0.2981202304363251,,
43,131,,,,18.924571990966797,0.0
43,131,,,0.2981202304363251,,
44,134,,,,18.924571990966797,0.0
