step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,26.89893341064453,0,132.35931396484375,,,
24,26.18548011779785,0,131.64755249023438,,,
24,,0,,131.93540954589844,,
49,24.910974502563477,1,130.94198608398438,,,
49,,1,,131.2239227294922,,
74,24.619583129882812,2,130.26393127441406,,,
74,,2,,130.50347900390625,,
99,24.056194305419922,3,129.57554626464844,,,
99,,3,,129.79495239257812,,
124,23.83066177368164,4,128.8913116455078,,,
124,,4,,129.0902099609375,,
149,22.450218200683594,5,128.2056884765625,,,
149,,5,,128.38792419433594,,
174,20.894800186157227,6,127.54313659667969,,,
174,,6,,127.69143676757812,,
199,19.81082534790039,7,126.86921691894531,,,
199,,7,,126.99594116210938,,
224,19.132139205932617,8,126.17518615722656,,,
224,,8,,126.3072280883789,,
249,17.96218490600586,9,125.51969909667969,,,
249,,9,,125.61939239501953,,
274,17.228958129882812,10,124.84831237792969,,,
274,,10,,124.94168853759766,,
299,16.5019474029541,11,124.20667266845703,,,
299,,11,,124.26370239257812,,
324,16.17568016052246,12,123.54258728027344,,,
324,,12,,123.5978012084961,,
349,15.95274543762207,13,122.88462829589844,,,
349,,13,,122.9182357788086,,
374,16.013277053833008,14,122.2363510131836,,,
374,,14,,122.25491333007812,,
399,15.946372032165527,15,121.59064483642578,,,
399,,15,,121.59410858154297,,
424,14.942752838134766,16,120.9652328491211,,,
424,,16,,120.9330825805664,,
449,14.707496643066406,17,120.32792663574219,,,
449,,17,,120.2825698852539,,
474,14.752462387084961,18,119.68250274658203,,,
474,,18,,119.6340560913086,,
499,14.698025703430176,19,119.0501480102539,,,
499,,19,,118.98628997802734,,
524,14.596787452697754,20,118.42417907714844,,,
524,,20,,118.34626007080078,,
549,13.566279411315918,21,117.80342102050781,,,
549,,21,,117.70410919189453,,
574,12.884221076965332,22,117.173828125,,,
574,,22,,117.0716781616211,,
599,12.299858093261719,23,116.5721206665039,,,
599,,23,,116.43463897705078,,
624,12.300253868103027,24,115.9500503540039,,,
624,,24,,115.820068359375,,
649,11.822297096252441,25,115.3563461303711,,,
649,,25,,115.18630981445312,,
674,11.561156272888184,26,114.75552368164062,,,
674,,26,,114.56842041015625,,
699,10.894076347351074,27,114.1576156616211,,,
699,,27,,113.95518493652344,,
724,10.638248443603516,28,113.53874206542969,,,
724,,28,,113.3496322631836,,
749,10.655318260192871,29,112.96895599365234,,,
749,,29,,112.73175811767578,,
774,10.609230995178223,30,112.3752212524414,,,
774,,30,,112.1307601928711,,
799,10.342002868652344,31,111.78913879394531,,,
799,,31,,111.52648162841797,,
824,9.97480583190918,32,111.21882629394531,,,
824,,32,,110.93226623535156,,
849,9.650280952453613,33,110.62367248535156,,,
849,,33,,110.3407974243164,,
874,9.610350608825684,34,110.03780364990234,,,
874,,34,,109.74669647216797,,
899,9.610350608825684,35,109.46745300292969,,,
899,,35,,109.15911865234375,,
924,9.680513381958008,36,108.898681640625,,,
924,,36,,108.57388305664062,,
949,9.443675994873047,37,108.33480834960938,,,
949,,37,,107.9970932006836,,
974,9.188156127929688,38,107.77050018310547,,,
974,,38,,107.41741943359375,,
999,9.118284225463867,39,107.20154571533203,,,
999,,39,,106.84619140625,,
1024,8.805805206298828,40,106.6482162475586,,,
1024,,40,,106.27165985107422,,
1049,8.832934379577637,41,106.10697937011719,,,
1049,,41,,105.7053451538086,,
1074,8.8125581741333,42,105.54398345947266,,,
1074,,42,,105.14306640625,,
1099,8.8125581741333,43,104.98785400390625,,,
1099,,43,,104.57997131347656,,
1124,8.817587852478027,44,104.439453125,,,
1124,,44,,104.02359008789062,,
1149,8.658601760864258,45,104.17013549804688,,,
1149,,45,,103.59664154052734,,
1174,8.658601760864258,46,103.9038314819336,,,
1174,,46,,103.32186889648438,,
1199,8.516364097595215,47,103.63130187988281,,,
1199,,47,,103.04442596435547,,
1224,8.519371032714844,48,103.36051940917969,,,
1224,,48,,102.76966857910156,,
1249,8.519371032714844,49,103.088623046875,,,
1249,,49,,102.49400329589844,,
1274,8.519371032714844,50,102.82292175292969,,,
1274,,50,,102.21969604492188,,
1299,8.45321273803711,51,102.55381774902344,,,
1299,,51,,101.94564819335938,,
1324,8.439949035644531,52,102.27958679199219,,,
1324,,52,,101.67256927490234,,
1349,8.461348533630371,53,102.0182113647461,,,
1349,,53,,101.3988265991211,,
1374,8.369376182556152,54,101.7518081665039,,,
1374,,54,,101.124755859375,,
1399,8.317898750305176,55,101.48127746582031,,,
1399,,55,,100.85518646240234,,
1424,8.207956314086914,56,101.21572875976562,,,
1424,,56,,100.58289337158203,,
1449,8.190810203552246,57,100.94992065429688,,,
1449,,57,,100.31355285644531,,
1474,8.104466438293457,58,100.6932601928711,,,
1474,,58,,100.04241943359375,,
1499,8.017901420593262,59,100.42682647705078,,,
1499,,59,,99.77267456054688,,
1524,8.02629280090332,60,100.15850830078125,,,
1524,,60,,99.50524139404297,,
1549,7.932354927062988,61,99.90087890625,,,
1549,,61,,99.23539733886719,,
1574,7.937639236450195,62,99.6363754272461,,,
1574,,62,,98.96893310546875,,
