step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,150.71189880371094,22.387670516967773,0,,,
24,149.80624389648438,22.164846420288086,0,,,
24,,,0,140.16258239746094,,
49,148.8953857421875,21.867809295654297,1,,,
49,,,1,139.37197875976562,,
74,148.01171875,21.781965255737305,2,,,
74,,,2,138.57118225097656,,
99,147.12400817871094,21.60704803466797,3,,,
99,,,3,137.78549194335938,,
124,146.2417449951172,21.15670394897461,4,,,
124,,,4,136.9995574951172,,
149,145.37368774414062,20.536516189575195,5,,,
149,,,5,136.21981811523438,,
174,144.51513671875,20.188629150390625,6,,,
174,,,6,135.44264221191406,,
199,143.64419555664062,20.256284713745117,7,,,
199,,,7,134.6774444580078,,
224,142.79978942871094,20.207870483398438,8,,,
224,,,8,133.90707397460938,,
249,141.93348693847656,19.929908752441406,9,,,
249,,,9,133.1546630859375,,
274,141.10147094726562,19.562040328979492,10,,,
274,,,10,132.3936004638672,,
299,140.27056884765625,19.31827735900879,11,,,
299,,,11,131.6465606689453,,
324,139.43270874023438,18.49515724182129,12,,,
324,,,12,130.90484619140625,,
349,138.6015625,18.38102912902832,13,,,
349,,,13,130.16513061523438,,
374,137.78904724121094,17.71942710876465,14,,,
374,,,14,129.42950439453125,,
399,136.96315002441406,17.3690242767334,15,,,
399,,,15,128.70391845703125,,
424,136.15670776367188,17.240137100219727,16,,,
424,,,16,127.97515869140625,,
449,135.34889221191406,17.182880401611328,17,,,
449,,,17,127.2587890625,,
474,134.56817626953125,16.876989364624023,18,,,
474,,,18,126.5357437133789,,
499,133.7763214111328,16.858718872070312,19,,,
499,,,19,125.8285140991211,,
524,132.9765167236328,16.1949520111084,20,,,
524,,,20,125.1285171508789,,
549,132.19647216796875,15.912598609924316,21,,,
549,,,21,124.42086791992188,,
574,131.4150848388672,15.370416641235352,22,,,
574,,,22,123.7273178100586,,
599,130.64675903320312,14.586085319519043,23,,,
599,,,23,123.03424072265625,,
624,129.89109802246094,14.337455749511719,24,,,
624,,,24,122.34183502197266,,
649,129.1273193359375,14.161280632019043,25,,,
649,,,25,121.66200256347656,,
674,128.36402893066406,14.15343952178955,26,,,
674,,,26,120.98637390136719,,
699,127.61665344238281,13.755095481872559,27,,,
699,,,27,120.30216979980469,,
724,126.87141418457031,13.834339141845703,28,,,
724,,,28,119.6340560913086,,
749,126.1263656616211,13.775422096252441,29,,,
749,,,29,118.96710968017578,,
774,125.37071990966797,13.11513900756836,30,,,
774,,,30,118.3095474243164,,
799,124.65526580810547,12.753386497497559,31,,,
799,,,31,117.64170837402344,,
824,123.9063949584961,12.169563293457031,32,,,
824,,,32,116.99810791015625,,
849,123.18132781982422,11.92742919921875,33,,,
849,,,33,116.3434066772461,,
874,122.4833755493164,11.25112533569336,34,,,
874,,,34,115.6892318725586,,
899,121.7587661743164,11.027090072631836,35,,,
899,,,35,115.05601501464844,,
924,121.05430603027344,10.58403205871582,36,,,
924,,,36,114.4115982055664,,
949,120.34595489501953,10.460731506347656,37,,,
949,,,37,113.77838897705078,,
974,119.63674926757812,10.106151580810547,38,,,
974,,,38,113.15005493164062,,
999,118.94400024414062,9.942508697509766,39,,,
999,,,39,112.51943969726562,,
1024,118.24755859375,9.79251480102539,40,,,
1024,,,40,111.89403533935547,,
1049,117.56771850585938,9.74323558807373,41,,,
1049,,,41,111.27336120605469,,
1074,116.88241577148438,9.49821662902832,42,,,
1074,,,42,110.66039276123047,,
1099,116.1813735961914,9.298139572143555,43,,,
1099,,,43,110.05096435546875,,
1124,115.51008605957031,9.257718086242676,44,,,
1124,,,44,109.4345474243164,,
1149,114.83981323242188,9.252215385437012,45,,,
1149,,,45,108.82801055908203,,
1174,114.17343139648438,9.341282844543457,46,,,
1174,,,46,108.22732543945312,,
1199,113.50341796875,9.44607162475586,47,,,
1199,,,47,107.63036346435547,,
1224,112.8504409790039,9.372881889343262,48,,,
1224,,,48,107.03125762939453,,
1249,112.19500732421875,9.280110359191895,49,,,
1249,,,49,106.44193267822266,,
1274,111.86400604248047,9.262166976928711,50,,,
1274,,,50,105.99600219726562,,
1299,111.54338836669922,9.08249282836914,51,,,
1299,,,51,105.69984436035156,,
1324,111.21530151367188,9.1887788772583,52,,,
1324,,,52,105.40980529785156,,
1349,110.89354705810547,9.1887788772583,53,,,
1349,,,53,105.11592102050781,,
1374,110.56843566894531,8.937250137329102,54,,,
1374,,,54,104.82703399658203,,
1399,110.24029541015625,8.937250137329102,55,,,
1399,,,55,104.53617095947266,,
1424,109.92760467529297,8.937250137329102,56,,,
1424,,,56,104.24238586425781,,
1449,109.59559631347656,8.937250137329102,57,,,
1449,,,57,103.95716094970703,,
1474,109.28085327148438,8.863243103027344,58,,,
1474,,,58,103.66402435302734,,
1499,108.95789337158203,8.970142364501953,59,,,
1499,,,59,103.37816619873047,,
1524,108.64028930664062,8.881516456604004,60,,,
1524,,,60,103.08808898925781,,
1549,108.32341766357422,8.755924224853516,61,,,
1549,,,61,102.8021011352539,,
1574,108.0055923461914,8.684961318969727,62,,,
1574,,,62,102.5156021118164,,
1599,107.67668151855469,8.652599334716797,63,,,
1599,,,63,102.23257446289062,,
1624,107.3636703491211,8.597496032714844,64,,,
1624,,,64,101.94401550292969,,
1649,107.0544662475586,8.529497146606445,65,,,
