step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,144.24900817871094,21.104223251342773,0,,,
24,144.1262664794922,20.020832061767578,0,,,
24,,,0,1306.207275390625,,
49,143.99737548828125,19.211814880371094,1,,,
49,,,1,1307.8328857421875,,
74,143.87240600585938,18.191612243652344,2,,,
74,,,2,1308.5633544921875,,
99,143.75538635253906,16.83660125732422,3,,,
99,,,3,1308.3201904296875,,
124,143.64096069335938,15.184661865234375,4,,,
124,,,4,1308.34619140625,,
149,143.5176239013672,13.43754768371582,5,,,
149,,,5,1308.01318359375,,
174,143.39837646484375,12.145416259765625,6,,,
174,,,6,1306.32763671875,,
199,143.28338623046875,10.90124797821045,7,,,
199,,,7,1303.859375,,
224,143.1701202392578,10.444927215576172,8,,,
224,,,8,1301.5078125,,
249,143.0606689453125,10.128759384155273,9,,,
249,,,9,1301.137451171875,,
274,142.95748901367188,9.656843185424805,10,,,
274,,,10,1298.30712890625,,
299,142.85211181640625,9.431021690368652,11,,,
299,,,11,1295.9677734375,,
324,142.75608825683594,8.597068786621094,12,,,
324,,,12,1291.08642578125,,
349,142.65890502929688,8.453946113586426,13,,,
349,,,13,1287.7060546875,,
374,142.55453491210938,8.561487197875977,14,,,
374,,,14,1284.357421875,,
399,142.4656524658203,8.323504447937012,15,,,
399,,,15,1279.2568359375,,
424,142.37428283691406,8.234635353088379,16,,,
424,,,16,1273.621337890625,,
449,142.28335571289062,8.2881498336792,17,,,
449,,,17,1267.8380126953125,,
474,142.19937133789062,8.139361381530762,18,,,
474,,,18,1262.935791015625,,
499,142.11526489257812,8.146549224853516,19,,,
499,,,19,1255.26318359375,,
524,142.03826904296875,8.191679954528809,20,,,
524,,,20,1245.47021484375,,
549,141.9617919921875,8.07864761352539,21,,,
549,,,21,1238.71435546875,,
574,141.88478088378906,8.08885383605957,22,,,
574,,,22,1233.0511474609375,,
599,141.8192901611328,7.9726128578186035,23,,,
599,,,23,1225.9644775390625,,
624,141.74290466308594,7.714801788330078,24,,,
624,,,24,1219.0108642578125,,
649,141.68096923828125,7.965331554412842,25,,,
649,,,25,1208.6318359375,,
674,141.6224822998047,7.807769775390625,26,,,
674,,,26,1200.9315185546875,,
699,141.5557861328125,7.701322078704834,27,,,
699,,,27,1193.53564453125,,
724,141.50430297851562,7.62691593170166,28,,,
724,,,28,1189.1583251953125,,
749,141.44683837890625,7.679079532623291,29,,,
749,,,29,1182.010986328125,,
774,141.39459228515625,7.641002178192139,30,,,
774,,,30,1177.8514404296875,,
799,141.3392333984375,7.687093734741211,31,,,
799,,,31,1174.532958984375,,
824,141.29237365722656,7.6716532707214355,32,,,
824,,,32,1168.3896484375,,
849,141.26637268066406,7.575664520263672,33,,,
849,,,33,1165.4134521484375,,
874,141.24185180664062,7.576410293579102,34,,,
874,,,34,1162.2633056640625,,
899,141.22059631347656,7.633800506591797,35,,,
899,,,35,1160.1351318359375,,
924,141.1949462890625,7.587698936462402,36,,,
924,,,36,1157.4384765625,,
949,141.17141723632812,7.587698936462402,37,,,
949,,,37,1154.5419921875,,
974,141.15965270996094,7.587698936462402,38,,,
974,,,38,1151.0562744140625,,
999,141.14906311035156,7.587698936462402,39,,,
999,,,39,1149.7357177734375,,
1024,141.13746643066406,7.57466983795166,40,,,
1024,,,40,1148.4619140625,,
1049,141.1258544921875,7.57466983795166,41,,,
1049,,,41,1145.612060546875,,
1074,141.11514282226562,7.57466983795166,42,,,
1074,,,42,1144.7999267578125,,
1099,141.1045379638672,7.442437648773193,43,,,
1099,,,43,1141.1568603515625,,
1124,141.0941162109375,7.566204071044922,44,,,
1124,,,44,1139.5823974609375,,
1149,141.08270263671875,7.566204071044922,45,,,
1149,,,45,1136.0362548828125,,
1174,141.0722198486328,7.433972358703613,46,,,
1174,,,46,1133.6346435546875,,
1199,141.0618438720703,7.593624114990234,47,,,
1199,,,47,1130.345947265625,,
1224,141.05157470703125,7.715993881225586,48,,,
1224,,,48,1129.1239013671875,,
1249,141.04110717773438,7.7197041511535645,49,,,
1249,,,49,1125.7086181640625,,
1274,141.03134155273438,7.587471961975098,50,,,
1274,,,50,1123.11962890625,,
1299,141.02635192871094,7.7197041511535645,51,,,
1299,,,51,1121.4351806640625,,
1324,141.02069091796875,7.7197041511535645,52,,,
1324,,,52,1119.2474365234375,,
1349,141.0160675048828,7.7197041511535645,53,,,
1349,,,53,1118.5205078125,,
1374,141.01083374023438,7.7197041511535645,54,,,
1374,,,54,1117.803955078125,,
1399,141.00839233398438,7.7197041511535645,55,,,
1399,,,55,1117.012939453125,,
1424,141.00587463378906,7.7197041511535645,56,,,
1424,,,56,1116.9130859375,,
1425,,,57,,147.2609100341797,8.4177827835083
