step,val_mse,val_regret,epoch,train_loss,test_mse,test_regret
0,122.71369171142578,17.362886428833008,0,,,
24,122.58584594726562,15.596497535705566,0,,,
24,,,0,1333.125,,
49,122.46522521972656,14.681523323059082,1,,,
49,,,1,1333.8438720703125,,
74,122.34579467773438,13.410794258117676,2,,,
74,,,2,1333.9671630859375,,
99,122.232421875,12.525666236877441,3,,,
99,,,3,1332.799560546875,,
124,122.12359619140625,11.64773941040039,4,,,
124,,,4,1331.38232421875,,
149,122.01760864257812,10.795951843261719,5,,,
149,,,5,1328.90966796875,,
174,121.917724609375,10.24792766571045,6,,,
174,,,6,1327.7264404296875,,
199,121.8204116821289,9.226816177368164,7,,,
199,,,7,1324.7635498046875,,
224,121.7249526977539,8.065033912658691,8,,,
224,,,8,1320.8603515625,,
249,121.62966918945312,7.958907604217529,9,,,
249,,,9,1317.5006103515625,,
274,121.53504180908203,7.877905368804932,10,,,
274,,,10,1314.4337158203125,,
299,121.44476318359375,7.958469867706299,11,,,
299,,,11,1308.3092041015625,,
324,121.36262512207031,8.110357284545898,12,,,
324,,,12,1302.6868896484375,,
349,121.27985382080078,7.896981239318848,13,,,
349,,,13,1296.4393310546875,,
374,121.19761657714844,7.892721176147461,14,,,
374,,,14,1289.1290283203125,,
399,121.158203125,7.398590564727783,15,,,
399,,,15,1283.9957275390625,,
424,121.11865997314453,7.342409610748291,16,,,
424,,,16,1279.8699951171875,,
449,121.07876586914062,7.159277439117432,17,,,
449,,,17,1276.2440185546875,,
474,121.04222869873047,7.159277439117432,18,,,
474,,,18,1271.5382080078125,,
499,121.0029525756836,7.206289291381836,19,,,
499,,,19,1268.99072265625,,
524,120.96875762939453,6.912868022918701,20,,,
524,,,20,1265.635498046875,,
549,120.93031311035156,6.598761558532715,21,,,
549,,,21,1259.4293212890625,,
574,120.8951187133789,6.334568500518799,22,,,
574,,,22,1255.1346435546875,,
599,120.85895538330078,6.183353900909424,23,,,
599,,,23,1251.278076171875,,
624,120.82453155517578,6.183353900909424,24,,,
624,,,24,1248.788818359375,,
649,120.79090118408203,6.183353900909424,25,,,
649,,,25,1245.0196533203125,,
674,120.75692749023438,6.2414774894714355,26,,,
674,,,26,1241.748779296875,,
699,120.72372436523438,6.1838884353637695,27,,,
699,,,27,1238.88427734375,,
724,120.70755004882812,6.1838884353637695,28,,,
724,,,28,1236.498779296875,,
749,120.6921157836914,6.1838884353637695,29,,,
749,,,29,1233.04443359375,,
774,120.67520141601562,6.1838884353637695,30,,,
774,,,30,1231.1123046875,,
799,120.65963745117188,6.1838884353637695,31,,,
799,,,31,1229.1353759765625,,
824,120.65214538574219,6.1838884353637695,32,,,
824,,,32,1225.9205322265625,,
849,120.6441421508789,6.1838884353637695,33,,,
849,,,33,1224.9415283203125,,
850,,,34,,137.7247772216797,8.91213321685791
