step,val_regret,epoch,val_mse,train_loss,test_regret,test_mse
0,26.570663452148438,0,151.2594757080078,,,
24,25.62142562866211,0,150.36585998535156,,,
24,,0,,136.37425231933594,,
49,25.294048309326172,1,149.4775848388672,,,
49,,1,,135.60589599609375,,
74,25.294048309326172,2,148.6050262451172,,,
74,,2,,134.85060119628906,,
99,24.5914306640625,3,147.72535705566406,,,
99,,3,,134.10720825195312,,
124,24.147804260253906,4,146.874755859375,,,
124,,4,,133.35577392578125,,
149,23.91595458984375,5,146.0121612548828,,,
149,,5,,132.62322998046875,,
174,23.916671752929688,6,145.14430236816406,,,
174,,6,,131.8938751220703,,
199,23.106557846069336,7,144.3114471435547,,,
199,,7,,131.1565704345703,,
224,22.875913619995117,8,143.47109985351562,,,
224,,8,,130.43670654296875,,
249,21.34676742553711,9,142.63621520996094,,,
249,,9,,129.71458435058594,,
274,19.60303497314453,10,141.81675720214844,,,
274,,10,,129.00027465820312,,
299,19.026004791259766,11,140.9716339111328,,,
299,,11,,128.29428100585938,,
324,17.939395904541016,12,140.15696716308594,,,
324,,12,,127.58212280273438,,
349,16.832542419433594,13,139.3291778564453,,,
349,,13,,126.88245391845703,,
374,16.365192413330078,14,138.53384399414062,,,
374,,14,,126.18394470214844,,
399,15.893485069274902,15,137.7326202392578,,,
399,,15,,125.48880767822266,,
424,15.50533676147461,16,136.93011474609375,,,
424,,16,,124.80140686035156,,
449,14.887275695800781,17,136.1376495361328,,,
449,,17,,124.11418914794922,,
474,14.503591537475586,18,135.35800170898438,,,
474,,18,,123.4316177368164,,
499,13.826679229736328,19,134.5601043701172,,,
499,,19,,122.75941467285156,,
524,13.335728645324707,20,133.78294372558594,,,
524,,20,,122.0824203491211,,
549,12.843321800231934,21,133.00369262695312,,,
549,,21,,121.41812133789062,,
574,12.950462341308594,22,132.22349548339844,,,
574,,22,,120.75330352783203,,
599,12.002041816711426,23,131.49241638183594,,,
599,,23,,120.0849838256836,,
624,11.62440299987793,24,130.71835327148438,,,
624,,24,,119.43805694580078,,
649,11.154470443725586,25,129.9510498046875,,,
649,,25,,118.7803726196289,,
674,10.639452934265137,26,129.21405029296875,,,
674,,26,,118.12810516357422,,
699,10.345163345336914,27,128.46754455566406,,,
699,,27,,117.48370361328125,,
724,10.096624374389648,28,127.72953033447266,,,
724,,28,,116.84370422363281,,
749,9.871169090270996,29,126.97840881347656,,,
749,,29,,116.2102279663086,,
774,9.871169090270996,30,126.26177978515625,,,
774,,30,,115.57032012939453,,
